MapId	Id	IsDisable	PosType	Icon	PosX	PosY	Text	Size	Color	PosXDis	PosYDis
270	21	0	0	\image\ui\001a\minimap\yellowpoint.spr	104	868	Quan Quân Nhu	12	yellow	-8	4
270	22	0	0	\image\ui\001a\minimap\yellowpoint.spr	130	884	Thủ Khố	12	yellow	16	4
271	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	1296	208		12	yellow	-996	108
271	2	0	0	\image\ui\001a\minimap\icon_southwest.spr	1333	169		12	yellow	-1033	147
271	3	0	0	\image\ui\001a\minimap\icon_northeast.spr	1031	104		12	yellow	-731	212
271	4	0	0	\image\ui\001a\minimap\icon_northwest.spr	1337	112		12	yellow	-1037	204
271	5	0	0	\image\ui\001a\minimap\icon_southwest.spr	220	781		12	yellow	0	0
271	6	0	0	\image\ui\001a\minimap\icon_northeast.spr	183	823		12	yellow	0	0
271	7	0	0	\image\ui\001a\minimap\icon_southwest.spr	431	914		12	yellow	0	0
271	8	0	0	\image\ui\001a\minimap\icon_southeast.spr	195	887		12	yellow	0	0
271	9	0	0		300	300	Đại Doanh	18	turquoise	924	-30
271	10	0	0		300	300	Đại Doanh	18	turquoise	2	455
271	11	0	0		300	300	Hậu Doanh	18	turquoise	1068	-147
271	12	0	0		300	300	Hậu Doanh	18	turquoise	-146	566
271	13	0	0		300	300	Đại Doanh	18	turquoise	678	-148
271	14	0	0		300	300	Đại Doanh	18	turquoise	177	590
271	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	1402	132	Quan Quân Nhu	12	yellow	13	4
271	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	1377	118	Thủ Khố	12	yellow	8	4
271	17	0	0	\image\ui\001a\minimap\yellowpoint.spr	142	832	Quan Quân Nhu	12	yellow	0	4
271	18	0	0	\image\ui\001a\minimap\yellowpoint.spr	120	849	Thủ Khố	12	yellow	-20	4
271	19	0	0	\image\ui\001a\minimap\yellowpoint.spr	1390	170	Quan Quân Nhu	12	yellow	0	4
271	20	0	0	\image\ui\001a\minimap\yellowpoint.spr	1417	157	Thủ Khố	12	yellow	23	4
271	21	0	0	\image\ui\001a\minimap\yellowpoint.spr	104	868	Quan Quân Nhu	12	yellow	-8	4
271	22	0	0	\image\ui\001a\minimap\yellowpoint.spr	130	884	Thủ Khố	12	yellow	16	4
273	1	0	0	\image\ui\001a\minimap\turquoise	432	383	Lối vào	12	yellow	-356	504
273	2	0	0	\image\ui\001a\minimap\turquoise	538	438	Phòng thủ vệ	12	yellow	-368	398
273	3	0	0	\image\ui\001a\minimap\turquoise	223	422	Phòng tuyển chọn	12	yellow	38	355
273	4	0	0	\image\ui\001a\minimap\turquoise	641	481	Phòng phản đòn	12	yellow	-519	177
273	5	0	0	\image\ui\001a\minimap\turquoise	388	504	Phòng choáng	12	yellow	117	357
273	6	0	0	\image\ui\001a\minimap\turquoise	219	390	Phòng cơ quan	12	yellow	279	275
273	7	0	0	\image\ui\001a\minimap\turquoise	691	486	Phòng phục chế	12	yellow	-46	94
273	8	0	0	\image\ui\001a\minimap\turquoise	352	487	Phòng nghỉ ngơi	12	yellow	410	27
273	9	0	0	\image\ui\001a\minimap\turquoise	190	401	Phòng bùa chú	12	yellow	695	48
273	10	0	0	\image\ui\001a\minimap\turquoise	664	498	Phòng bảo rương	12	yellow	351	-123
273	11	0	0	\image\ui\001a\minimap\icon_northeast.spr	1134	296	Lối ra	12	yellow	-23	28
273	12	0	0	\image\ui\001a\minimap\turquoise	633	515	Phòng bí dược	12	yellow	124	-139
273	13	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí dược	12	yellow	697	50
273	14	0	0	\image\ui\001a\minimap\turquoise	313	469	Vực thẳm	12	yellow	269	-53
273	15	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Siêu Tốc	12	yellow	664	154
273	16	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 1	12	yellow	99	147
273	17	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 2	12	yellow	25	189
273	18	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 3	12	yellow	52	112
273	19	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 4	12	yellow	173	96
273	20	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 5	12	yellow	274	238
273	21	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 6	12	yellow	414	216
273	22	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 7	12	yellow	343	267
273	23	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng bí văn 8	12	yellow	201	279
273	24	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Thiên Tự	12	yellow	111	-51
273	25	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Địa Tự	12	yellow	10	-1
273	26	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Nhật Tự	12	yellow	-94	51
273	27	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Nguyệt Tự	12	yellow	-197	102
273	28	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Thanh Long	12	yellow	647	250
273	29	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Bạch Hổ	12	yellow	550	300
273	30	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Chu Tước	12	yellow	450	351
273	31	0	0	\image\ui\001a\minimap\turquoise	313	469	Phòng Huyền Vũ	12	yellow	354	399
274	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	151	162	Môn Đồ Bạch Hổ Đường [Tây]	12	yellow	0	4
274	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	342	252	Môn Đồ Bạch Hổ Đường [Nam]	12	yellow	0	4
274	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	500	160	Môn Đồ Bạch Hổ Đường [Đông]	12	yellow	0	4
274	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	330	70	Môn Đồ Bạch Hổ Đường [Bắc]	12	yellow	0	4
274	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	307	168	Xa Phu Bạch Hổ Đường	12	yellow	-13	4
274	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	353	168	Xa Phu Bạch Hổ Đường	12	yellow	11	4
275	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
276	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
277	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
278	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
279	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 3	12	yellow	0	2
280	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 3	12	yellow	0	2
281	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Đại điện Bạch Hổ Đường	12	yellow	0	2
282	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	78	88	Mã Phu (Tống)	12	yellow	-10	4
282	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	105	73	Quan Quân Nhu (Tống)	12	yellow	-10	4
282	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	141	55	Thủ Khố	12	yellow	0	4
282	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	173	76	Hiệu Úy Mộ Binh (Tống)	12	yellow	0	4
282	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	195	88	Hiệu Úy Mộ Binh (Tống)	12	yellow	20	4
282	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	229	102	Thủ Khố	12	yellow	21	4
282	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	201	122	Quan Quân Nhu (Tống)	12	yellow	5	4
282	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	171	134	Mã Phu (Tống)	12	yellow	0	28
283	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	78	88	Mã Phu (Kim)	12	yellow	-10	4
283	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	105	73	Quan Quân Nhu (Kim)	12	yellow	-10	4
283	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	141	55	Thủ Khố	12	yellow	0	4
283	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	173	76	Hiệu Úy Mộ Binh (Kim)	12	yellow	0	4
283	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	195	88	Hiệu Úy Mộ Binh (Kim)	12	yellow	20	4
283	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	229	102	Thủ Khố	12	yellow	21	4
283	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	201	122	Quan Quân Nhu (Kim)	12	yellow	5	4
283	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	171	134	Mã Phu (Kim)	12	yellow	0	28
284	1	0	0		300	300	Đại Doanh	18	turquoise	900	-61
284	2	0	0		300	300	Đại Doanh	18	turquoise	40	806
284	3	0	0		300	300	Hậu Doanh	18	turquoise	1105	-204
284	4	0	0		300	300	Hậu Doanh	18	turquoise	-110	926
284	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	1400	58	Quan Quân Nhu	12	yellow	0	4
284	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	1358	74	Thủ Khố	12	yellow	0	4
284	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	1457	87	Quan Quân Nhu	12	yellow	0	4
284	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	1426	108	Thủ Khố	12	yellow	0	4
284	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	180	1192	Quan Quân Nhu	12	yellow	0	4
284	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	131	1213	Thủ Khố	12	yellow	0	4
284	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	238	1220	Quan Quân Nhu	12	yellow	0	4
284	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	196	1245	Thủ Khố	12	yellow	0	4
285	1	0	0		300	300	Đại Doanh	18	turquoise	448	-59
285	2	0	0		300	300	Đại Doanh	18	turquoise	10	476
285	3	0	0		300	300	Hậu Doanh	18	turquoise	612	-174
285	4	0	0		300	300	Hậu Doanh	18	turquoise	-150	581
285	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	907	85	Quan Quân Nhu	12	yellow	0	4
285	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	860	110	Thủ Khố	12	yellow	6	4
285	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	961	116	Quan Quân Nhu	12	yellow	0	4
285	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	924	140	Thủ Khố	12	yellow	0	4
285	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	149	842	Quan Quân Nhu	12	yellow	0	4
285	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	102	864	Thủ Khố	12	yellow	0	4
285	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	210	870	Quan Quân Nhu	12	yellow	0	4
285	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	898	Thủ Khố	12	yellow	0	4
286	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	1296	208		12	yellow	-996	108
286	2	0	0	\image\ui\001a\minimap\icon_southwest.spr	1333	169		12	yellow	-1033	147
286	3	0	0	\image\ui\001a\minimap\icon_northeast.spr	1031	104		12	yellow	-731	212
286	4	0	0	\image\ui\001a\minimap\icon_northwest.spr	1337	112		12	yellow	-1037	204
286	5	0	0	\image\ui\001a\minimap\icon_southwest.spr	220	781		12	yellow	0	0
286	6	0	0	\image\ui\001a\minimap\icon_northeast.spr	183	823		12	yellow	0	0
286	7	0	0	\image\ui\001a\minimap\icon_southwest.spr	431	914		12	yellow	0	0
286	8	0	0	\image\ui\001a\minimap\icon_southeast.spr	195	887		12	yellow	0	0
286	9	0	0		300	300	Đại Doanh	18	turquoise	924	-30
286	10	0	0		300	300	Đại Doanh	18	turquoise	2	455
286	11	0	0		300	300	Hậu Doanh	18	turquoise	1068	-147
286	12	0	0		300	300	Hậu Doanh	18	turquoise	-146	566
286	13	0	0		300	300	Đại Doanh	18	turquoise	678	-148
286	14	0	0		300	300	Đại Doanh	18	turquoise	177	590
286	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	1402	132	Quan Quân Nhu	12	yellow	13	4
286	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	1377	118	Thủ Khố	12	yellow	8	4
286	17	0	0	\image\ui\001a\minimap\yellowpoint.spr	142	832	Quan Quân Nhu	12	yellow	0	4
286	18	0	0	\image\ui\001a\minimap\yellowpoint.spr	120	849	Thủ Khố	12	yellow	-20	4
286	19	0	0	\image\ui\001a\minimap\yellowpoint.spr	1390	170	Quan Quân Nhu	12	yellow	0	4
286	20	0	0	\image\ui\001a\minimap\yellowpoint.spr	1417	157	Thủ Khố	12	yellow	23	4
286	21	0	0	\image\ui\001a\minimap\yellowpoint.spr	104	868	Quan Quân Nhu	12	yellow	-8	4
286	22	0	0	\image\ui\001a\minimap\yellowpoint.spr	130	884	Thủ Khố	12	yellow	16	4
288	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	78	88	Mã Phu (Tống)	12	yellow	-10	4
288	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	105	73	Quan Quân Nhu (Tống)	12	yellow	-10	4
288	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	141	55	Thủ Khố	12	yellow	0	4
288	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	173	76	Hiệu Úy Mộ Binh (Tống)	12	yellow	0	4
288	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	195	88	Hiệu Úy Mộ Binh (Tống)	12	yellow	20	4
288	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	229	102	Thủ Khố	12	yellow	21	4
288	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	201	122	Quan Quân Nhu (Tống)	12	yellow	5	4
288	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	171	134	Mã Phu (Tống)	12	yellow	0	28
289	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	78	88	Mã Phu (Kim)	12	yellow	-10	4
289	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	105	73	Quan Quân Nhu (Kim)	12	yellow	-10	4
289	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	141	55	Thủ Khố	12	yellow	0	4
289	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	173	76	Hiệu Úy Mộ Binh (Kim)	12	yellow	0	4
289	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	195	88	Hiệu Úy Mộ Binh (Kim)	12	yellow	20	4
289	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	229	102	Thủ Khố	12	yellow	21	4
289	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	201	122	Quan Quân Nhu (Kim)	12	yellow	5	4
289	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	171	134	Mã Phu (Kim)	12	yellow	0	28
290	1	0	0		300	300	Đại Doanh	18	turquoise	900	-61
290	2	0	0		300	300	Đại Doanh	18	turquoise	40	806
290	3	0	0		300	300	Hậu Doanh	18	turquoise	1105	-204
290	4	0	0		300	300	Hậu Doanh	18	turquoise	-110	926
290	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	1400	58	Quan Quân Nhu	12	yellow	0	4
290	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	1358	74	Thủ Khố	12	yellow	0	4
290	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	1457	87	Quan Quân Nhu	12	yellow	0	4
290	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	1426	108	Thủ Khố	12	yellow	0	4
290	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	180	1192	Quan Quân Nhu	12	yellow	0	4
290	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	131	1213	Thủ Khố	12	yellow	0	4
290	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	238	1220	Quan Quân Nhu	12	yellow	0	4
290	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	196	1245	Thủ Khố	12	yellow	0	4
291	1	0	0		300	300	Đại Doanh	18	turquoise	448	-59
291	2	0	0		300	300	Đại Doanh	18	turquoise	10	476
291	3	0	0		300	300	Hậu Doanh	18	turquoise	612	-174
291	4	0	0		300	300	Hậu Doanh	18	turquoise	-150	581
291	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	907	85	Quan Quân Nhu	12	yellow	0	4
291	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	860	110	Thủ Khố	12	yellow	6	4
291	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	961	116	Quan Quân Nhu	12	yellow	0	4
291	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	924	140	Thủ Khố	12	yellow	0	4
291	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	149	842	Quan Quân Nhu	12	yellow	0	4
291	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	102	864	Thủ Khố	12	yellow	0	4
291	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	210	870	Quan Quân Nhu	12	yellow	0	4
291	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	898	Thủ Khố	12	yellow	0	4
292	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	1296	208		12	yellow	-996	108
292	2	0	0	\image\ui\001a\minimap\icon_southwest.spr	1333	169		12	yellow	-1033	147
292	3	0	0	\image\ui\001a\minimap\icon_northeast.spr	1031	104		12	yellow	-731	212
292	4	0	0	\image\ui\001a\minimap\icon_northwest.spr	1337	112		12	yellow	-1037	204
292	5	0	0	\image\ui\001a\minimap\icon_southwest.spr	220	781		12	yellow	0	0
292	6	0	0	\image\ui\001a\minimap\icon_northeast.spr	183	823		12	yellow	0	0
292	7	0	0	\image\ui\001a\minimap\icon_southwest.spr	431	914		12	yellow	0	0
292	8	0	0	\image\ui\001a\minimap\icon_southeast.spr	195	887		12	yellow	0	0
292	9	0	0		300	300	Đại Doanh	18	turquoise	924	-30
292	10	0	0		300	300	Đại Doanh	18	turquoise	2	455
292	11	0	0		300	300	Hậu Doanh	18	turquoise	1068	-147
292	12	0	0		300	300	Hậu Doanh	18	turquoise	-146	566
292	13	0	0		300	300	Đại Doanh	18	turquoise	678	-148
292	14	0	0		300	300	Đại Doanh	18	turquoise	177	590
292	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	1402	132	Quan Quân Nhu	12	yellow	13	4
292	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	1377	118	Thủ Khố	12	yellow	8	4
292	17	0	0	\image\ui\001a\minimap\yellowpoint.spr	142	832	Quan Quân Nhu	12	yellow	0	4
292	18	0	0	\image\ui\001a\minimap\yellowpoint.spr	120	849	Thủ Khố	12	yellow	-20	4
292	19	0	0	\image\ui\001a\minimap\yellowpoint.spr	1390	170	Quan Quân Nhu	12	yellow	0	4
292	20	0	0	\image\ui\001a\minimap\yellowpoint.spr	1417	157	Thủ Khố	12	yellow	23	4
292	21	0	0	\image\ui\001a\minimap\yellowpoint.spr	104	868	Quan Quân Nhu	12	yellow	-8	4
292	22	0	0	\image\ui\001a\minimap\yellowpoint.spr	130	884	Thủ Khố	12	yellow	16	4
293	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	78	88	Mã Phu (Tống)	12	yellow	-10	4
293	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	105	73	Quan Quân Nhu (Tống)	12	yellow	-10	4
293	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	141	55	Thủ Khố	12	yellow	0	4
293	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	173	76	Hiệu Úy Mộ Binh (Tống)	12	yellow	0	4
293	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	195	88	Hiệu Úy Mộ Binh (Tống)	12	yellow	20	4
293	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	229	102	Thủ Khố	12	yellow	21	4
293	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	201	122	Quan Quân Nhu (Tống)	12	yellow	5	4
293	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	171	134	Mã Phu (Tống)	12	yellow	0	28
294	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	78	88	Mã Phu (Kim)	12	yellow	-10	4
294	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	105	73	Quan Quân Nhu (Kim)	12	yellow	-10	4
294	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	141	55	Thủ Khố	12	yellow	0	4
294	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	173	76	Hiệu Úy Mộ Binh (Kim)	12	yellow	0	4
294	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	195	88	Hiệu Úy Mộ Binh (Kim)	12	yellow	20	4
294	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	229	102	Thủ Khố	12	yellow	21	4
294	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	201	122	Quan Quân Nhu (Kim)	12	yellow	5	4
294	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	171	134	Mã Phu (Kim)	12	yellow	0	28
295	1	0	0		300	300	Đại Doanh	18	turquoise	900	-61
295	2	0	0		300	300	Đại Doanh	18	turquoise	40	806
295	3	0	0		300	300	Hậu Doanh	18	turquoise	1105	-204
295	4	0	0		300	300	Hậu Doanh	18	turquoise	-110	926
295	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	1400	58	Quan Quân Nhu	12	yellow	0	4
295	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	1358	74	Thủ Khố	12	yellow	0	4
295	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	1457	87	Quan Quân Nhu	12	yellow	0	4
295	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	1426	108	Thủ Khố	12	yellow	0	4
295	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	180	1192	Quan Quân Nhu	12	yellow	0	4
295	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	131	1213	Thủ Khố	12	yellow	0	4
295	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	238	1220	Quan Quân Nhu	12	yellow	0	4
295	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	196	1245	Thủ Khố	12	yellow	0	4
296	1	0	0		300	300	Đại Doanh	18	turquoise	448	-59
296	2	0	0		300	300	Đại Doanh	18	turquoise	10	476
296	3	0	0		300	300	Hậu Doanh	18	turquoise	612	-174
296	4	0	0		300	300	Hậu Doanh	18	turquoise	-150	581
296	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	907	85	Quan Quân Nhu	12	yellow	0	4
296	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	860	110	Thủ Khố	12	yellow	6	4
296	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	961	116	Quan Quân Nhu	12	yellow	0	4
296	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	924	140	Thủ Khố	12	yellow	0	4
296	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	149	842	Quan Quân Nhu	12	yellow	0	4
296	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	102	864	Thủ Khố	12	yellow	0	4
296	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	210	870	Quan Quân Nhu	12	yellow	0	4
296	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	168	898	Thủ Khố	12	yellow	0	4
297	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	1296	208		12	yellow	-996	108
297	2	0	0	\image\ui\001a\minimap\icon_southwest.spr	1333	169		12	yellow	-1033	147
297	3	0	0	\image\ui\001a\minimap\icon_northeast.spr	1031	104		12	yellow	-731	212
297	4	0	0	\image\ui\001a\minimap\icon_northwest.spr	1337	112		12	yellow	-1037	204
297	5	0	0	\image\ui\001a\minimap\icon_southwest.spr	220	781		12	yellow	0	0
297	6	0	0	\image\ui\001a\minimap\icon_northeast.spr	183	823		12	yellow	0	0
297	7	0	0	\image\ui\001a\minimap\icon_southwest.spr	431	914		12	yellow	0	0
297	8	0	0	\image\ui\001a\minimap\icon_southeast.spr	195	887		12	yellow	0	0
297	9	0	0		300	300	Đại Doanh	18	turquoise	924	-30
297	10	0	0		300	300	Đại Doanh	18	turquoise	2	455
297	11	0	0		300	300	Hậu Doanh	18	turquoise	1068	-147
297	12	0	0		300	300	Hậu Doanh	18	turquoise	-146	566
297	13	0	0		300	300	Đại Doanh	18	turquoise	678	-148
297	14	0	0		300	300	Đại Doanh	18	turquoise	177	590
297	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	1402	132	Quan Quân Nhu	12	yellow	13	4
297	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	1377	118	Thủ Khố	12	yellow	8	4
297	17	0	0	\image\ui\001a\minimap\yellowpoint.spr	142	832	Quan Quân Nhu	12	yellow	0	4
297	18	0	0	\image\ui\001a\minimap\yellowpoint.spr	120	849	Thủ Khố	12	yellow	-20	4
297	19	0	0	\image\ui\001a\minimap\yellowpoint.spr	1390	170	Quan Quân Nhu	12	yellow	0	4
297	20	0	0	\image\ui\001a\minimap\yellowpoint.spr	1417	157	Thủ Khố	12	yellow	23	4
297	21	0	0	\image\ui\001a\minimap\yellowpoint.spr	104	868	Quan Quân Nhu	12	yellow	-8	4
297	22	0	0	\image\ui\001a\minimap\yellowpoint.spr	130	884	Thủ Khố	12	yellow	16	4
333	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	151	162	Môn Đồ Bạch Hổ Đường [Tây]	12	yellow	0	4
333	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	342	252	Môn Đồ Bạch Hổ Đường [Nam]	12	yellow	0	4
333	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	500	160	Môn Đồ Bạch Hổ Đường [Đông]	12	yellow	0	4
333	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	330	70	Môn Đồ Bạch Hổ Đường [Bắc]	12	yellow	0	4
333	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	307	168	Xa Phu Bạch Hổ Đường	12	yellow	-13	4
333	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	353	168	Xa Phu Bạch Hổ Đường	12	yellow	11	4
334	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
335	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
336	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
337	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 2	12	yellow	0	2
338	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 3	12	yellow	0	2
339	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Bạch Hổ Đường 3	12	yellow	0	2
340	1	0	0	\image\ui\001a\minimap\icon_northeast.spr	264	38	Đại điện Bạch Hổ Đường	12	yellow	0	2
341	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	82	88	Xa Phu	12	yellow	0	4
341	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	130	78	Tầm Bảo Nhân	12	yellow	-10	4
341	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	154	71	Quan Báo Danh	12	yellow	0	4
341	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	128	112	Hiểu Phi	12	yellow	0	4
341	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	90	Thủ Khố	12	yellow	26	4
