Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Trang bị xanh_Bí Ẩn Liên cho tất cả hệ phái hệ Thủy	2165	2	5	265	7	1	1	5	1	4											
Trang bị xanh_Bắc Thần Liên cho tất cả hệ phái hệ Thủy	2166	2	5	266	8	1	1	5	1	5											
Trang bị xanh_Quần Điểu Liên cho tất cả hệ phái hệ Thủy	2167	2	5	267	9	1	1	5	1	6											
Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Thủy	2168	2	5	268	10	1	1	5	1	7											
Trang bị xanh_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Hỏa	2169	2	5	269	5	2	1	5	1	2											
Trang bị xanh_Ôn Nhuận Liên cho tất cả hệ phái hệ Hỏa	2170	2	5	270	6	2	1	5	1	3											
Trang bị xanh_Bí Ẩn Liên cho tất cả hệ phái hệ Hỏa	2171	2	5	271	7	2	1	5	1	4											
Trang bị xanh_Bắc Thần Liên cho tất cả hệ phái hệ Hỏa	2172	2	5	272	8	2	1	5	1	5											
Trang bị xanh_Quần Điểu Liên cho tất cả hệ phái hệ Hỏa	2173	2	5	273	9	2	1	5	1	6											
Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Hỏa	2174	2	5	274	10	2	1	5	1	7											
Trang bị xanh_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Thổ	2175	2	5	275	5	4	1	5	1	2											
Trang bị xanh_Ôn Nhuận Liên cho tất cả hệ phái hệ Thổ	2176	2	5	276	6	4	1	5	1	3											
Trang bị xanh_Bí Ẩn Liên cho tất cả hệ phái hệ Thổ	2177	2	5	277	7	4	1	5	1	4											
Trang bị xanh_Bắc Thần Liên cho tất cả hệ phái hệ Thổ	2178	2	5	278	8	4	1	5	1	5											
Trang bị xanh_Quần Điểu Liên cho tất cả hệ phái hệ Thổ	2179	2	5	279	9	4	1	5	1	6											
Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Thổ	2180	2	5	280	10	4	1	5	1	7											
Trang bị tím PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Kim	2181	2	5	281	5	5	1	5	1	3											
Trang bị tím PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Kim	2182	2	5	282	6	5	1	5	1	4											
Trang bị tím PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Kim	2183	2	5	283	7	5	1	5	1	5											
Trang bị tím PVP_Bắc Thần Liên cho tất cả hệ phái hệ Kim	2184	2	5	284	8	5	1	5	1	6											
Trang bị tím PVP_Quần Điểu Liên cho tất cả hệ phái hệ Kim	2185	2	5	285	9	5	1	5	1	7											
Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Kim	2186	2	5	286	10	5	1	5	1	8											
Trang bị tím PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Mộc	2187	2	5	287	5	3	1	5	1	3											
Trang bị tím PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Mộc	2188	2	5	288	6	3	1	5	1	4											
Trang bị tím PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Mộc	2189	2	5	289	7	3	1	5	1	5											
Trang bị tím PVP_Bắc Thần Liên cho tất cả hệ phái hệ Mộc	2190	2	5	290	8	3	1	5	1	6											
Trang bị tím PVP_Quần Điểu Liên cho tất cả hệ phái hệ Mộc	2191	2	5	291	9	3	1	5	1	7											
Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Mộc	2192	2	5	292	10	3	1	5	1	8											
Trang bị tím PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Thủy	2193	2	5	293	5	1	1	5	1	3											
Trang bị tím PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Thủy	2194	2	5	294	6	1	1	5	1	4											
Trang bị tím PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Thủy	2195	2	5	295	7	1	1	5	1	5											
Trang bị tím PVP_Bắc Thần Liên cho tất cả hệ phái hệ Thủy	2196	2	5	296	8	1	1	5	1	6											
Trang bị tím PVP_Quần Điểu Liên cho tất cả hệ phái hệ Thủy	2197	2	5	297	9	1	1	5	1	7											
Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Thủy	2198	2	5	298	10	1	1	5	1	8											
Trang bị tím PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Hỏa	2199	2	5	299	5	2	1	5	1	3											
Trang bị tím PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Hỏa	2200	2	5	300	6	2	1	5	1	4											
Trang bị tím PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Hỏa	2201	2	5	301	7	2	1	5	1	5											
Trang bị tím PVP_Bắc Thần Liên cho tất cả hệ phái hệ Hỏa	2202	2	5	302	8	2	1	5	1	6											
Trang bị tím PVP_Quần Điểu Liên cho tất cả hệ phái hệ Hỏa	2203	2	5	303	9	2	1	5	1	7											
Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Hỏa	2204	2	5	304	10	2	1	5	1	8											
Trang bị tím PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Thổ	2205	2	5	305	5	4	1	5	1	3											
Trang bị tím PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Thổ	2206	2	5	306	6	4	1	5	1	4											
Trang bị tím PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Thổ	2207	2	5	307	7	4	1	5	1	5											
Trang bị tím PVP_Bắc Thần Liên cho tất cả hệ phái hệ Thổ	2208	2	5	308	8	4	1	5	1	6											
Trang bị tím PVP_Quần Điểu Liên cho tất cả hệ phái hệ Thổ	2209	2	5	309	9	4	1	5	1	7											
Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Thổ	2210	2	5	310	10	4	1	5	1	8											
Trang bị cam PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Kim	2211	2	5	311	5	5	1	5	1	4											
Trang bị cam PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Kim	2212	2	5	312	6	5	1	5	1	5											
Trang bị cam PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Kim	2213	2	5	313	7	5	1	5	1	6											
Trang bị cam PVP_Bắc Thần Liên cho tất cả hệ phái hệ Kim	2214	2	5	314	8	5	1	5	1	7											
Trang bị cam PVP_Quần Điểu Liên cho tất cả hệ phái hệ Kim	2215	2	5	315	9	5	1	5	1	8											
Trang bị cam PVP_Triều Lộ Liên cho tất cả hệ phái hệ Kim	2216	2	5	316	10	5	1	5	1	9											
Trang bị cam PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Mộc	2217	2	5	317	5	3	1	5	1	4											
Trang bị cam PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Mộc	2218	2	5	318	6	3	1	5	1	5											
Trang bị cam PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Mộc	2219	2	5	319	7	3	1	5	1	6											
Trang bị cam PVP_Bắc Thần Liên cho tất cả hệ phái hệ Mộc	2220	2	5	320	8	3	1	5	1	7											
Trang bị cam PVP_Quần Điểu Liên cho tất cả hệ phái hệ Mộc	2221	2	5	321	9	3	1	5	1	8											
Trang bị cam PVP_Triều Lộ Liên cho tất cả hệ phái hệ Mộc	2222	2	5	322	10	3	1	5	1	9											
Trang bị cam PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Thủy	2223	2	5	323	5	1	1	5	1	4											
Trang bị cam PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Thủy	2224	2	5	324	6	1	1	5	1	5											
Trang bị cam PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Thủy	2225	2	5	325	7	1	1	5	1	6											
Trang bị cam PVP_Bắc Thần Liên cho tất cả hệ phái hệ Thủy	2226	2	5	326	8	1	1	5	1	7											
Trang bị cam PVP_Quần Điểu Liên cho tất cả hệ phái hệ Thủy	2227	2	5	327	9	1	1	5	1	8											
Trang bị cam PVP_Triều Lộ Liên cho tất cả hệ phái hệ Thủy	2228	2	5	328	10	1	1	5	1	9											
Trang bị cam PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Hỏa	2229	2	5	329	5	2	1	5	1	4											
Trang bị cam PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Hỏa	2230	2	5	330	6	2	1	5	1	5											
Trang bị cam PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Hỏa	2231	2	5	331	7	2	1	5	1	6											
Trang bị cam PVP_Bắc Thần Liên cho tất cả hệ phái hệ Hỏa	2232	2	5	332	8	2	1	5	1	7											
Trang bị cam PVP_Quần Điểu Liên cho tất cả hệ phái hệ Hỏa	2233	2	5	333	9	2	1	5	1	8											
Trang bị cam PVP_Triều Lộ Liên cho tất cả hệ phái hệ Hỏa	2234	2	5	334	10	2	1	5	1	9											
Trang bị cam PVP_Ngũ Sắc Hạng Liên cho tất cả hệ phái hệ Thổ	2235	2	5	335	5	4	1	5	1	4											
Trang bị cam PVP_Ôn Nhuận Liên cho tất cả hệ phái hệ Thổ	2236	2	5	336	6	4	1	5	1	5											
Trang bị cam PVP_Bí Ẩn Liên cho tất cả hệ phái hệ Thổ	2237	2	5	337	7	4	1	5	1	6											
Trang bị cam PVP_Bắc Thần Liên cho tất cả hệ phái hệ Thổ	2238	2	5	338	8	4	1	5	1	7											
Trang bị cam PVP_Quần Điểu Liên cho tất cả hệ phái hệ Thổ	2239	2	5	339	9	4	1	5	1	8											
Trang bị cam PVP_Triều Lộ Liên cho tất cả hệ phái hệ Thổ	2240	2	5	340	10	4	1	5	1	9											
Đặc sản Biện Kinh 1	2241	18	1	119	1	0	1														
Đặc sản Phượng Tường 1	2242	18	1	120	1	0	1														
Đặc sản Tương Dương 1	2243	18	1	121	1	0	1														
Đặc sản Thành Đô 1	2244	18	1	122	1	0	1														
Đặc sản Đại Lý 1	2245	18	1	123	1	0	1														
Đặc sản Dương Châu 1	2246	18	1	124	1	0	1														
Đặc sản Lâm An 1	2247	18	1	125	1	0	1														
Đặc sản Long Môn Trấn 1	2248	18	1	126	1	0	1														
Đặc sản Vân Trung Trấn 1	2249	18	1	127	1	0	1														
Đặc sản Vĩnh Lạc Trấn 1	2250	18	1	128	1	0	1														
Đặc sản Đạo Hương Thôn 1	2251	18	1	129	1	0	1														
Đặc sản Giang Tân Thôn 1	2252	18	1	130	1	0	1														
Đặc sản Ba Lăng Huyện 1	2253	18	1	131	1	0	1														
Đặc sản Long Tuyền Thôn 1	2254	18	1	132	1	0	1														
Đặc sản Thạch Cổ Trấn 1	2255	18	1	133	1	0	1														
Đặc sản Thiếu Lâm 1	2256	18	1	134	1	0	1														
Đặc sản Thiên Vương 1	2257	18	1	135	1	0	1														
Đặc sản Đường Môn 1	2258	18	1	136	1	0	1														
Đặc sản Ngũ Độc 1	2259	18	1	137	1	0	1														
Đặc sản Minh Giáo 1	2260	18	1	138	1	0	1														
Đặc sản Nga My 1	2261	18	1	139	1	0	1														
Đặc sản Thúy Yên 1	2262	18	1	140	1	0	1														
Đặc sản Đoàn Thị 1	2263	18	1	141	1	0	1														
Đặc sản Cái Bang 1	2264	18	1	142	1	0	1														
Đặc sản Thiên Nhẫn 1	2265	18	1	143	1	0	1														
Đặc sản Võ Đang 1	2266	18	1	144	1	0	1														
Đặc sản Côn Lôn 1	2267	18	1	145	1	0	1														
Ngân yêu đái nam hệ Kim 08	2268	2	8	651	10	4	1	5	2	2											
Ngân yêu đái nam hệ Mộc 08	2269	2	8	652	10	1	1	5	2	2											
Ngân yêu đái nam hệ Thủy 08	2270	2	8	653	10	5	1	5	2	2											
Ngân yêu đái nam hệ Hỏa 08	2271	2	8	654	10	3	1	5	2	2											
Ngân yêu đái nam hệ Thổ 08	2272	2	8	655	10	2	1	5	2	2											
Ngân yêu đái nữ hệ Kim 08	2273	2	8	656	10	4	1	5	2	2											
Ngân yêu đái nữ hệ Mộc 08	2274	2	8	657	10	1	1	5	2	2											
Ngân yêu đái nữ hệ Thủy 08	2275	2	8	658	10	5	1	5	2	2											
Ngân yêu đái nữ hệ Hỏa 08	2276	2	8	659	10	3	1	5	2	2											
Ngân yêu đái nữ hệ Thổ 08	2277	2	8	660	10	2	1	5	2	2											
Kim yêu đái nam hệ Kim 08	2278	2	8	661	10	4	1	5	2	3											
Kim yêu đái nam hệ Mộc 08	2279	2	8	662	10	1	1	5	2	3											
Kim yêu đái nam hệ Thủy 08	2280	2	8	663	10	5	1	5	2	3											
Kim yêu đái nam hệ Hỏa 08	2281	2	8	664	10	3	1	5	2	3											
Kim yêu đái nam hệ Thổ 08	2282	2	8	665	10	2	1	5	2	3											
Kim yêu đái nữ hệ Kim 08	2283	2	8	666	10	4	1	5	2	3											
Kim yêu đái nữ hệ Mộc 08	2284	2	8	667	10	1	1	5	2	3											
Kim yêu đái nữ hệ Thủy 08	2285	2	8	668	10	5	1	5	2	3											
Kim yêu đái nữ hệ Hỏa 08	2286	2	8	669	10	3	1	5	2	3											
Kim yêu đái nữ hệ Thổ 08	2287	2	8	670	10	2	1	5	2	3											
Lệnh Bài Quân Doanh	2288	20	1	606	1	0															
Ngưu Lan Trại Yêu Bài	2289	20	1	485	1	0	1	1	3	2										1	10
Chìa Khóa Mê Cung	2290	20	1	486	1	0	1	1	3	1										1	10
Cốt Ngọc Đồ Đằng	2291	20	1	487	1	0	1	1	3	3										1	10
Thịt bò chín	2292	20	1	488	1	0	1	1	3	4										1	50
Chim cút quay	2293	20	1	488	2	0	1	1	3	5										1	100
Tiên Linh Mộc Chế Tác Đồ	2294	23	1	1	1	0	1														
Linh Thú Bì Chế Tác Đồ	2295	23	1	2	1	0	1														
Không Bạch Linh Phù Chế Tác Đồ	2296	23	1	3	1	0	1														
Tử Tinh Thạch Chế Tác Đồ	2297	23	1	4	1	0	1														
Tiên Linh Quả Phấn Chế Tác Đồ 	2298	23	1	5	1	0	1														
Huyết Ảnh Thương Chế Tác Đồ 	2299	23	1	6	1	0	1														
Linh Thú Chiến Ngoa Chế Tác Đồ	2300	23	1	7	1	0	1														
Độn Giáp Linh Phù Chế Tác Đồ	2301	23	1	8	1	0	1														
Tử Tinh Huyễn Bội Chế Tác Đồ	2302	23	1	9	1	0	1														
Thất Thái Tiên Đơn Chế Tác Đồ	2303	23	1	10	1	0	1														
Hộ Uyển Cải Tạo Đồ (Bộ Tiêu Dao)	2304	18	2	1	1	0	1	5	3	2											
Yêu Đái Cải Tạo Đồ (Bộ Tiêu Dao)	2305	18	2	1	2	0	1	5	3	3											
Hài Tử Cải Tạo Đồ (Bộ Tiêu Dao)	2306	18	2	1	3	0	1	5	3	4											
Bạch Ngân Hộ Thân Phù hệ kim	2307	2	6	252	10	3	1	5	4	4											
Bạch Ngân Hộ Thân Phù hệ mộc	2308	2	6	253	10	4	1	5	4	4											
Bạch Ngân Hộ Thân Phù hệ thủy	2309	2	6	254	10	2	1	5	4	4											
Bạch Ngân Hộ Thân Phù hệ hỏa	2310	2	6	255	10	5	1	5	4	4											
Bạch Ngân Hộ Thân Phù hệ thổ	2311	2	6	256	10	1	1	5	4	4											
Hoàng Kim Hộ Thân Phù hệ kim	2312	2	6	257	10	3	1	5	4	5											
Hoàng Kim Hộ Thân Phù hệ mộc	2313	2	6	258	10	4	1	5	4	5											
Hoàng Kim Hộ Thân Phù hệ thủy	2314	2	6	259	10	2	1	5	4	5											
Hoàng Kim Hộ Thân Phù hệ hỏa	2315	2	6	260	10	5	1	5	4	5											
Hoàng Kim Hộ Thân Phù hệ thổ	2316	2	6	261	10	1	1	5	4	5											
Y Phục Cải Tạo Đồ (Bộ Liên Đấu)	2317	18	2	2	1	0	1	7	1	2											
Hộ Thân Phù Cải Tạo Đồ (Bộ Liên Đấu)	2318	18	2	2	2	0	1	7	1	3											
Giới Chỉ Cải Tạo Đồ (Bộ Liên Đấu)	2319	18	2	2	3	0	1	7	1	4											
Trang bị tím PVP_Long Lân Đao (Đao Thiếu)	2320	2	1	370	9	1	1	6	1	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Thiếu)	2321	2	1	371	10	1	1	6	1	3											
Trang bị tím PVP_Giác Hải Bổng (Côn Thiếu)	2322	2	1	380	9	1	1	6	1	2											
Trang bị tím PVP_Kim Cô Bổng (Côn Thiếu)	2323	2	1	381	10	1	1	6	1	3											
Trang bị tím PVP_Kinh Lôi Thương (Thương Thiên)	2324	2	1	390	9	1	1	6	1	2											
Trang bị tím PVP_Phá Thiên Kích (Thương Thiên)	2325	2	1	391	10	1	1	6	1	3											
Trang bị tím PVP_Nghiệt Long Chùy (Chùy Thiên)	2326	2	1	400	9	1	1	6	1	2											
Trang bị tím PVP_Phá Thiên Chùy (Chùy Thiên)	2327	2	1	401	10	1	1	6	1	3											
Trang bị tím PVP_Long Lân Đao (Đao Độc)	2328	2	1	410	9	2	1	6	2	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Độc)	2329	2	1	411	10	2	1	6	2	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chưởng Độc)	2330	2	1	420	9	2	1	6	2	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chưởng Độc)	2331	2	1	421	10	2	1	6	2	3											
Trang bị tím PVP_Long Lân Đao (Đao Thúy)	2332	2	1	430	9	3	1	6	3	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Thúy)	2333	2	1	431	10	3	1	6	3	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chỉ Đoàn)	2334	2	1	440	9	3	1	6	3	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chỉ Đoàn)	2335	2	1	441	10	3	1	6	3	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chưởng Nga)	2336	2	1	450	9	3	1	6	3	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chưởng Nga)	2337	2	1	451	10	3	1	6	3	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2338	2	1	460	9	3	1	6	3	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2339	2	1	461	10	3	1	6	3	3											
Trang bị tím PVP_Giác Hải Bổng (Côn Cái)	2340	2	1	470	9	4	1	6	4	2											
Trang bị tím PVP_Kim Cô Bổng (Côn Cái)	2341	2	1	471	10	4	1	6	4	3											
Trang bị tím PVP_Kinh Lôi Thương (Chiến Nhẫn)	2342	2	1	480	9	4	1	6	4	2											
Trang bị tím PVP_Phá Thiên Kích (Chiến Nhẫn)	2343	2	1	481	10	4	1	6	4	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chưởng Cái)	2344	2	1	490	9	4	1	6	4	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chưởng Cái)	2345	2	1	491	10	4	1	6	4	3											
Trang bị tím PVP_Long Lân Đao (Ma Nhẫn)	2346	2	1	500	9	4	1	6	4	2											
Trang bị tím PVP_Yển Nguyệt Đao (Ma Nhẫn)	2347	2	1	501	10	4	1	6	4	3											
Trang bị tím PVP_Long Lân Đao (Đao Côn)	2348	2	1	510	9	5	1	6	5	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Côn)	2349	2	1	511	10	5	1	6	5	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Võ)	2350	2	1	520	9	5	1	6	5	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Võ)	2351	2	1	521	10	5	1	6	5	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Khí Võ)	2352	2	1	530	9	5	1	6	5	2											
Trang bị tím PVP_Long Uyên Kiếm (Khí Võ)	2353	2	1	531	10	5	1	6	5	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Côn)	2354	2	1	540	9	5	1	6	5	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Côn)	2355	2	1	541	10	5	1	6	5	3											
Trang bị cam PVP_Long Lân Đao (Đao Thiếu)	2356	2	1	730	9	1	1	6	1	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Thiếu)	2357	2	1	731	10	1	1	6	1	4											
Trang bị cam PVP_Giác Hải Bổng (Côn Thiếu)	2358	2	1	740	9	1	1	6	1	3											
Trang bị cam PVP_Kim Cô Bổng (Côn Thiếu)	2359	2	1	741	10	1	1	6	1	4											
Trang bị cam PVP_Kinh Lôi Thương (Thương Thiên)	2360	2	1	750	9	1	1	6	1	3											
Trang bị cam PVP_Phá Thiên Kích (Thương Thiên)	2361	2	1	751	10	1	1	6	1	4											
Trang bị cam PVP_Nghiệt Long Chùy (Chùy Thiên)	2362	2	1	760	9	1	1	6	1	3											
Trang bị cam PVP_Phá Thiên Chùy (Chùy Thiên)	2363	2	1	761	10	1	1	6	1	4											
Trang bị cam PVP_Long Lân Đao (Đao Độc)	2364	2	1	770	9	2	1	6	2	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Độc)	2365	2	1	771	10	2	1	6	2	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chưởng Độc)	2366	2	1	780	9	2	1	6	2	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chưởng Độc)	2367	2	1	781	10	2	1	6	2	4											
Trang bị cam PVP_Long Lân Đao (Đao Thúy)	2368	2	1	790	9	3	1	6	3	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Thúy)	2369	2	1	791	10	3	1	6	3	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chỉ Đoàn)	2370	2	1	800	9	3	1	6	3	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chỉ Đoàn)	2371	2	1	801	10	3	1	6	3	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chưởng Nga)	2372	2	1	810	9	3	1	6	3	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chưởng Nga)	2373	2	1	811	10	3	1	6	3	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2374	2	1	820	9	3	1	6	3	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2375	2	1	821	10	3	1	6	3	4											
Trang bị cam PVP_Giác Hải Bổng (Côn Cái)	2376	2	1	830	9	4	1	6	4	3											
Trang bị cam PVP_Kim Cô Bổng (Côn Cái)	2377	2	1	831	10	4	1	6	4	4											
Trang bị cam PVP_Kinh Lôi Thương (Chiến Nhẫn)	2378	2	1	840	9	4	1	6	4	3											
Trang bị cam PVP_Phá Thiên Kích (Chiến Nhẫn)	2379	2	1	841	10	4	1	6	4	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chưởng Cái)	2380	2	1	850	9	4	1	6	4	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chưởng Cái)	2381	2	1	851	10	4	1	6	4	4											
Trang bị cam PVP_Long Lân Đao (Ma Nhẫn)	2382	2	1	860	9	4	1	6	4	3											
Trang bị cam PVP_Yển Nguyệt Đao (Ma Nhẫn)	2383	2	1	861	10	4	1	6	4	4											
Trang bị cam PVP_Long Lân Đao (Đao Côn)	2384	2	1	870	9	5	1	6	5	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Côn)	2385	2	1	871	10	5	1	6	5	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Võ)	2386	2	1	880	9	5	1	6	5	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Võ)	2387	2	1	881	10	5	1	6	5	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Khí Võ)	2388	2	1	890	9	5	1	6	5	3											
Trang bị cam PVP_Long Uyên Kiếm (Khí Võ)	2389	2	1	891	10	5	1	6	5	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Côn)	2390	2	1	900	9	5	1	6	5	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Côn)	2391	2	1	901	10	5	1	6	5	4											
Trang bị tím PVP_Nghiệt Long Chùy (Chùy Minh)	2392	2	1	950	9	2	1	6	2	2											
Trang bị tím PVP_Phá Thiên Chùy (Chùy Minh)	2393	2	1	951	10	2	1	6	2	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Minh)	2394	2	1	960	9	2	1	6	2	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Minh)	2395	2	1	961	10	2	1	6	2	3											
Trang bị cam PVP_Nghiệt Long Chùy (Chùy Minh)	2396	2	1	990	9	2	1	6	2	3											
Trang bị cam PVP_Phá Thiên Chùy (Chùy Minh)	2397	2	1	991	10	2	1	6	2	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Minh)	2398	2	1	1000	9	2	1	6	2	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Minh)	2399	2	1	1001	10	2	1	6	2	4											
Trang bị tím PVP_Tuyệt Ảnh Đao (Đao Đường)	2400	2	2	49	9	2	1	6	2	2											
Trang bị tím PVP_Long Hành Đao (Đao Đường)	2401	2	2	50	10	2	1	6	2	3											
Trang bị tím PVP_Thất Tinh Thấu Cốt (Nỏ Đường)	2402	2	2	59	9	2	1	6	2	2											
Trang bị tím PVP_Thiên Ngoại Phi Tiên (Nỏ Đường)	2403	2	2	60	10	2	1	6	2	3											
Trang bị cam PVP_Tuyệt Ảnh Đao (Đao Đường)	2404	2	2	89	9	2	1	6	2	3											
Trang bị cam PVP_Long Hành Đao (Đao Đường)	2405	2	2	90	10	2	1	6	2	4											
Trang bị cam PVP_Thất Tinh Thấu Cốt (Nỏ Đường)	2406	2	2	99	9	2	1	6	2	3											
Trang bị cam PVP_Thiên Ngoại Phi Tiên (Nỏ Đường)	2407	2	2	100	10	2	1	6	2	4											
Lệnh bài mở rộng rương	2408	18	1	216	1	0	1	5	4	3											
Bé trai vui vẻ	2409	1	13	3	1	0	2	1	3	1										1	6000
Bé gái vui vẻ	2410	1	13	4	1	0	2	1	3	1										1	6000
Phi Phong Siêu Phàm Hi Ký hệ Kim - Nam	2411	1	17	1	1	1	1						1	43200				1	153		
Phi Phong Xuất Trần Kinh Hồng hệ Kim - Nam	2412	1	17	1	2	1	1						2	43200				1	252		
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Kim - Nam	2413	1	17	1	3	1	1						3	43200				1	378		
Phi Phong Kinh Thế Độc Vũ hệ Kim - Nam	2414	1	17	1	4	1	1						4	43200				1	765		
Phi Phong Ngự Phong Băng Nhu hệ kim - Nam	2415	1	17	1	5	1	1						5	43200				1	1050		
Phi Phong Hỗn Thiên Trấn Nguyên hệ Kim - Nam	2416	1	17	1	6	1	1						6	43200				1	2345		
Phi Phong Sồ Phượng Linh Vũ hệ Kim - Nam	2417	1	17	1	7	1	1						7	43200				1	6300		
Phi Phong Tiềm Long Ngâm Uyên hệ Kim - Nam	2418	1	17	1	8	1	1						8	43200				1	15750		
Phi Phong Chí Tôn Truyền Thuyết hệ Kim - Nam	2419	1	17	1	9	1	1						9	43200				1	40500		
Phi Phong Vô Song Vương Giả hệ Kim - Nam	2420	1	17	1	10	1	1						10	43200				1	112500		
Phi Phong Siêu Phàm Hi Ký hệ Kim - Nữ	2421	1	17	2	1	1	1						1	43200				1	153		
Phi Phong Xuất Trần Kinh Hồng hệ Kim - Nữ	2422	1	17	2	2	1	1						2	43200				1	252		
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Kim - Nữ	2423	1	17	2	3	1	1						3	43200				1	378		
Phi Phong Kinh Thế Độc Vũ hệ Kim - Nữ	2424	1	17	2	4	1	1						4	43200				1	765		
