EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
33	7	使用星月匣·虹	item_useitem		0	0	Item:"xingyuexia1",10080,1,0,""			CheckTaskCurTime:121,60,0,"幻蛛正在织网，还是不要过多打扰的好！",""									SetTaskCurTime:121	SetLuaScript:"local tbMsg = <enter>{<enter>  {\"身如彩凤双飞翼，心有灵犀一点通！\",\"好像七彩幻蛛还没开始织网，耐心等待一下吧！\",20,5},<enter>  {\"天若有情天亦老！\",\"你感觉到七彩幻蛛正在织网，还是不要去打扰的好！\",60,60},<enter>  {\"情人的眼神正如此网一样难以捉摸！\",\"你打开匣子一看，却吓了七彩幻蛛一跳，网破了！\",80,30},<enter>  {\"人说最难忍受的是热恋后的平淡如水！\",\"网才织了一半，还得等等！\",300,150},<enter>  {\"情路未乱，只是你的心，乱了！\", \"可爱的小蜘蛛，你快织网快些织~~~\",540,755},<enter>};<enter>local nCount = EventManager:GetTask(122);<enter>local nLevel = nCount + 1;<enter>if nLevel > 5 then<enter> nLevel = 5;<enter>end<enter>local nCR =  MathRandom(1,1000);<enter>local nSum = 0;<enter>local nL = 5;<enter>local nType = 4;<enter>if TimeFrame:GetState(\"OpenLevel99\") == 1 then<enter>     nType = 3;<enter>end<enter>for nT, tbI in ipairs(tbMsg) do<enter>  local ntmR = tbI[nType];<enter>  nSum = nSum + ntmR;<enter>  if nSum >= nCR then<enter>     nL = nT;<enter>     break;<enter>  end<enter>end<enter>local nR = MathRandom(1,100);<enter>if nCount > 7 then<enter>  nR = 1;<enter>  nL = 5;<enter>end<enter>if nR <= 40 then<enter>  EventManager:ExeFun(\"DelLinkUseItem\",\"删除\");<enter>  local szItem = string.format(\"18,1,386,%d\", nL);<enter>  EventManager:SetTask(122, 0);<enter>  EventManager:ExeFun(\"AddItem\",szItem,1,1,10080);<enter>  EventManager:ExeFun(\"SetMsg\",0,tbMsg[nL][1]);<enter>  EventManager:ExeFun(\"SetMsg\",2,tbMsg[nL][1]);<enter>  local szItemName = KItem.GetNameById(18,1,386,nL);<enter>  local szDialog = string.format(\"恭喜获得一张%s。这是不是公主想要的网呢？去昆仑问问她吧。\",szItemName);<enter>  EventManager:ExeFun(\"SetMsg\",1,szDialog );<enter>  EventManager:ExeFun(\"AddBaseExp\",80,0);<enter>  return 0;<enter>end<enter>EventManager:SetTask(122, nCount+1);<enter>EventManager:ExeFun(\"SetMsg\",0,tbMsg[nLevel][2]);<enter>EventManager:ExeFun(\"SetMsg\",2,tbMsg[nLevel][2]);<enter>return 0;"												
33	8	使用七色燃香确定燃香地点			0	0												SetLuaScript:"local tbPos = {<enter> {1,1548,3114},<enter> {2,1801,3409},<enter> {3,1821,3153},<enter> {4,1561,3374},<enter> {5,1657,3232},<enter> {6,1549,3304},<enter> {7,1426,3201},<enter>};<enter>local nR = MathRandom(1,7);<enter>EventManager:SetTask(119,nR);<enter>local szMsg = string.format(\"您需要到%s（%s，%s）处才能燃香，快去吧！\", GetMapNameFormId(nR), math.floor(tbPos[nR][2]/8),  math.floor(tbPos[nR][3]/16));<enter>EventManager:ExeFun(\"SetMsg\", 0, szMsg);<enter>EventManager:ExeFun(\"SetMsg\", 2, szMsg);<enter>return 0;<enter>"														
33	9	使用星月匣	item_useitem		0	0	Item:"xingyuexia",10080,1,0,""			CheckTaskCurTime:123,5,0,"你确定发现七彩幻蛛踪迹了？再找找吧。",""	CheckLuaScript:"local tbPos = {<enter> {1,1548,3114},<enter> {2,1801,3409},<enter> {3,1821,3153},<enter> {4,1561,3374},<enter> {5,1657,3232},<enter> {6,1549,3304},<enter> {7,1426,3201},<enter>};<enter>local nMapId, nX, nY = me.GetWorldPos();<enter>local nR = MathRandom(1,7);<enter>local nGoMapId, nGoX, nGoY = unpack(tbPos[nR]);<enter>local szMsg = string.format(\"只有燃着七色玄香的地方才可能有七彩幻蛛出没，比如%s（%s，%s）处，快去吧！\", GetMapNameFormId(nGoMapId), math.floor(nGoX/8), math.floor(nGoY/16)); <enter>if not tbPos[nMapId] or ((nX - tbPos[nMapId][2])^2 + (nY - tbPos[nMapId][3])^2) >= 200 then<enter>  return 1,szMsg;<enter>end<enter>return 0;<enter>",""							SetTaskCurTime:123	SetLuaScript:"local tbMsg = <enter>{<enter>  [1]= \"发现目标，但一眨眼幻蛛消失在草丛中！\",<enter>  [2] = \"你一手抓去，幻蛛化为道道彩虹从指间飘散！\",<enter>  [3] = \"抓住了，可是张开手却空无一物！\",<enter>  [4] = \"只要不放弃追求终会拥有属于自己的七彩幻蛛！\",<enter>};<enter>local szMsg2 = \"人说情人的心似七彩幻蛛变幻万端！其网何样？\";<enter>local nCount = EventManager:GetTask(124);<enter>local nLevel = nCount + 1;<enter>if nLevel > 4 then<enter> nLevel = 4;<enter>end<enter>local nR = MathRandom(1,100);<enter>if nCount > 7 then<enter> nR = 1;<enter>end<enter>if nR <= 40 then<enter>  EventManager:ExeFun(\"DelLinkUseItem\",\"删除\");<enter>  local szItem = \"18,1,368,1\";<enter>  EventManager:SetTask(124, 0);<enter>  EventManager:ExeFun(\"AddItem\",szItem,1,1,0);<enter>  EventManager:ExeFun(\"SetMsg\",0,szMsg2);<enter>  EventManager:ExeFun(\"SetMsg\",2,szMsg2);<enter>  EventManager:ExeFun(\"AddBaseExp\",8,0);<enter>  return 0;<enter>end<enter>EventManager:SetTask(124, nCount+1);<enter>EventManager:ExeFun(\"SetMsg\",0,tbMsg[nLevel]);<enter>EventManager:ExeFun(\"SetMsg\",2,tbMsg[nLevel]);<enter>return 0;"													
33	10	了解七夕情人节活动	npc_getaward		0	0	Npc:3692	CreateLink:"你来找我难道只是想了解一下七夕节么？（她似乎有点不耐烦。）"																								
33	11	如何参加七夕活动			0	0	SetLink:10											SetMsg:1,"    要参加七夕活动，首先需要<color=yellow>“花与酒”<color>及<color=yellow>“诗与剑”<color>各一作为信物，这样我就会叫你帮我办些事情。每个玩家最多只能完成<color=yellow>10次<color>。<enter>    “花与酒”及“诗与剑”可以通过参加游戏活动（如宋金，白虎，逍遥谷，门派竞技，商会任务等，在这些活动场地可能出现<color=yellow>npc七夕水牛<color>，与其对话也能获得各种原材料。），获得道具“七菱花”，“七味酒”，“七言古诗”及“七寸小剑”经过生活技能加工制作得到。<enter>    七菱花及七味酒只有<color=yellow>男玩家<color>可得到，七言古诗及七寸小剑只有<color=yellow>女玩家<color>可得到。制作出花与酒及诗与剑后，你可与亲密度<color=yellow>3级<color>以上的好友组队送给他（她）。"														
33	12	了解玄香拜星任务			0	0	SetLink:10											SetMsg:1,"    当你拥有信物<color=yellow>“花与酒”<color>及<color=yellow>“诗与剑”<color>，我就会给你<color=yellow>七支七色玄香<color>，你只要到各<color=yellow>新手村<color>指定地点点燃所有玄香，就可以来找我领取奖励。"														
33	13	了解采蛛观网任务			0	0	SetLink:10											SetMsg:1,"    如果你完成了玄香拜星任务，就会得到一个星月匣，拿着匣子去各新手村燃香地点，抓取一只<color=yellow>七彩幻蛛<color>，养起来直至其织出蛛网，将网交给我，根据你所获得的蛛网类型会获得不同奖励。"														
34	1	修炼时间任你拿	npc_getaward		0	0	Npc:2601			CheckLevel:20,"对不起，你的等级不满20级，无法领取。",""	CheckTaskDay:1,127,128,"你今日已经领过修炼时间了。",""	CheckAddXiulianTime:2,"你的修炼时间已满，无法领取。"	CheckTask:126,3,"你已经领取满3次了。",""						AddTask:126,1	AddTaskDay:127,128	AddXiulianTime:2											
34	2	财宝兔	action_finishtask		0	0	TaskFinish:"PickGouhuoTeam",0			CheckRandom:125,1000,""								CallRabbit:""														
34	3	打怪掉国庆烟花	boss_dropitem		0	0	DropNpcType:"_ALLNPC"											SetDropItemId:3,1														
34	4	财宝兔掉落(初级)	boss_dropitem		0	0	DropNpc:1487											SetDropItemId:4,13														
34	5	财宝兔掉落(中级)	boss_dropitem		0	0	DropNpc:1494											SetDropItemId:5,13														
34	6	财宝兔掉落(高级)	boss_dropitem		0	0	DropNpc:1495											SetDropItemId:6,13														
34	7	小财宝兔掉落(初级)	boss_dropitem		0	0	DropNpc:1488											SetDropItemId:4,1														
34	8	小财宝兔掉落(中级)	boss_dropitem		0	0	DropNpc:1496											SetDropItemId:5,1														
34	9	小财宝兔掉落(高级)	boss_dropitem		0	0	DropNpc:1497											SetDropItemId:6,1														
35	1	2009年11月充值抽奖活动	npc_getaward		0	0	Npc:2601											SetLuaScript:"NewLottery:OnDialog();<enter>"														
36	1	购买和氏璧	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"不能购买,当前角色未激活领奖资格!",""	CheckMonthPay:588,"您本月累计充值不足<color=yellow>588元<color>,不能购买和氏璧!",""	CheckFreeBag:1,"购买和氏璧需要<color=yellow>1格<color>背包空间,去整理下再来吧!",""						CoinBuyHeShiBi:"你将以<color=yellow>8000金币<color>购买1个和氏璧!"														
36	2	月桂花换取玄晶宝箱	npc_getaward		0	0	Npc:2601	AddSelect:"    如果你有<color=yellow>一个<color>广寒月桂花，可以在我这里换取<color=yellow>一个<color>玄晶宝箱，你有花吗？","我有"										SetAwardIdUi:22														
37	1	领取购买和氏璧的资格	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取<color=yellow>购买3个和氏璧的资格<color>吗？成功后就不能领取其他奖励了。","确定"		CheckTaskEq:129,1,"不能领奖，当前角色未激活领奖资格！",""	CheckMonthPay:1000,"您本月累计充值不足<color=yellow>1000元<color>，不能领取奖励！",""	CheckTaskEq:136,0,"您已经领取过此处的<color=yellow>三选一奖励<color>，不能再领奖了！",""						SetTask:136,1	AddBuyHeShiBiSum:3	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>1000元<color>的<color=yellow>购买3个和氏璧资格<color>奖励！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>1000元<color>的<color=yellow>购买3个和氏璧资格<color>奖励！"											
37	2	领取购买帮会银锭(大)优惠券	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取<color=yellow>3张5折购买帮会银锭（大）的优惠券<color>吗？成功后就不能领取其他奖励了。","确定"		CheckTaskEq:129,1,"不能领奖，当前角色未激活领奖资格！",""	CheckMonthPay:1000,"您本月累计充值不足<color=yellow>1000元<color>，不能领取奖励！",""	CheckTaskEq:136,0,"您已经领取过此处的<color=yellow>三选一奖励<color>，不能再领奖了！",""	CheckFreeBag:3,"领取奖励需要<color=yellow>3格<color>背包空间，去整理下再来吧！",""					SetTask:136,2	SetAwardId:20	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>1000元<color>的<color=yellow>3张5折购买帮会银锭（大）的优惠券<color>奖励！"	SetMsg:2,"恭喜您成功领取了<color=yellow>3张5折购买帮会银锭（大）的优惠券<color>奖励！"											
37	3	领取玄晶宝箱	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取<color=yellow>2个玄晶宝箱<color>吗？成功后就不能领取其他奖励了。","确定"		CheckTaskEq:129,1,"不能领奖，当前角色未激活领奖资格！",""	CheckMonthPay:1000,"您本月累计充值不足<color=yellow>1000元<color>，不能领取奖励！",""	CheckTaskEq:136,0,"您已经领取过此处的<color=yellow>三选一奖励<color>，不能再领奖了！",""	CheckFreeBag:2,"领取奖励需要<color=yellow>2格<color>背包空间，去整理下再来吧！",""					SetTask:136,3	SetAwardId:19	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>1000元<color>的<color=yellow>2个玄晶宝箱<color>奖励！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>1000元<color>的<color=yellow>2个玄晶宝箱<color>奖励！"											
38	1	领取玄晶宝箱	npc_getaward		0	0	Npc:2601	AddSelect:"你确定领取<color=yellow>2个玄晶宝箱<color>吗?成功后就<color=yellow>不能领取<color>其他奖励了!","确定领取"		CheckTaskEq:129,1,"不能领奖,该角色未激活领奖资格!",""	CheckMonthPay:588,"你本月累计充值不足<color=yellow>588元<color>,不能领奖!",""	CheckTaskEq:135,0,"你已经<color=yellow>领取过<color>本处<color=yellow>四选一奖励<color>,不能再领奖了!",""	CheckFreeBag:2,"领奖需要<color=yellow>2格<color>背包空间,整理下再来吧!",""					SetTask:135,1	SetAwardId:19	SetMsg:0,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>2个玄晶宝箱<color>奖励!"	SetMsg:2,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>2个玄晶宝箱<color>奖励!"											
38	2	领取中级祈福令	npc_getaward		0	0	Npc:2601	AddSelect:"你确定领取<color=yellow>3个中级祈福令牌<color>吗?成功后就<color=yellow>不能领取<color>其他奖励了!","确定领取"		CheckTaskEq:129,1,"不能领奖,该角色未激活领奖资格!",""	CheckMonthPay:588,"你本月累计充值不足<color=yellow>588元<color>,不能领奖!",""	CheckTaskEq:135,0,"你已经<color=yellow>领取过<color>本处<color=yellow>四选一奖励<color>,不能再领奖了!",""	CheckFreeBag:3,"领奖需要<color=yellow>3格<color>背包空间,整理下再来吧!",""					SetTask:135,2	SetMsg:0,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>3个中级祈福令牌<color>奖励!"	SetMsg:2,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>3个中级祈福令牌<color>奖励!"	SetAwardId:21											
38	3	领取购买和氏璧的资格	npc_getaward		0	0	Npc:2601	AddSelect:"你确定领取<color=yellow>购买2个和氏璧的资格<color>吗?成功后就<color=yellow>不能领取<color>其他奖励了!","确定领取"		CheckTaskEq:129,1,"不能领奖,该角色未激活领奖资格!",""	CheckMonthPay:588,"你本月累计充值不足<color=yellow>588元<color>,不能领奖!",""	CheckTaskEq:135,0,"你已经<color=yellow>领取过<color>本处<color=yellow>四选一奖励<color>,不能再领奖了!",""						SetTask:135,3	AddBuyHeShiBiSum:2	SetMsg:0,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>购买2个和氏璧的资格<color>奖励!"	SetMsg:2,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>购买2个和氏璧的资格<color>奖励!"											
38	4	领取赤兔宝马（已开150级）	npc_getaward		0	0	Npc:2601	AddSelect:"你确定领取<color=yellow>马牌（赤兔）<color>吗?成功后就<color=yellow>不能领取<color>其他奖励了!","确定领取"		CheckTaskEq:129,1,"不能领奖,该角色未激活领奖资格!",""	CheckMonthPay:588,"你本月累计充值不足<color=yellow>588元<color>,不能领奖!",""	CheckFreeBag:1,"领奖需要<color=yellow>1格<color>背包空间,整理下再来吧!",""	CheckTaskEq:135,0,"你已经<color=yellow>领取过<color>本处<color=yellow>四选一奖励<color>,不能再领奖了!",""	CheckTimeFrame:"OpenLevel150",1,"当前服务器未开放<color=yellow>150级<color>等级上限，不能领取此奖励！"				SetTask:135,4	AddItem:"1,12,10,4",1,1,259200	SetMsg:0,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>1个马牌（赤兔）<color>奖励!"	SetMsg:2,"恭喜您成功领取了本月充值达<color=yellow>588元<color>的<color=yellow>1个马牌（赤兔）<color>奖励!"											
39	1	充值15元奖励领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"当前角色未激活领奖资格，不能领奖！",""	CheckMonthPay:15,"本月累计充值不足<color=yellow>15元<color>，不能领奖！",""	CheckTimeFrame:"OpenLevel150",1,"本服务器未开放<color=yellow>150级<color>等级上限，不能领奖！"	CheckTaskEq:147,0,"你已经领取过该项奖励，不能再领取了。",""	CheckFreeBag:1,"领取奖励需要<color=yellow>1格<color>背包空间，去整理下再来！",""				SetTask:147,1	AddItem:"18,1,524,1",5,1,""	SetMsg:0,"恭喜你成功领取充值15元的奖励，获得5张战书·游龙密室！"	SetMsg:2,"恭喜你成功领取充值15元的奖励，获得5张战书·游龙密室！"											
39	2	充值50元奖励领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"当前角色未激活领奖资格，不能领奖！",""	CheckMonthPay:50,"本月累计充值不足<color=yellow>50元<color>，不能领奖！",""	CheckTimeFrame:"OpenLevel150",1,"本服务器未开放<color=yellow>150级<color>等级上限，不能领奖！"	CheckTaskEq:130,0,"你已经领取过该项奖励，不能再领取了。",""	CheckFreeBag:3,"领取奖励需要<color=yellow>3格<color>背包空间，去整理下再来！",""				SetTask:130,1	SetAwardId:23	SetMsg:0,"恭喜你成功领取充值50元的奖励，获得10张战书·游龙密室及2张幸运奖券！"	SetMsg:2,"恭喜你成功领取充值50元的奖励，获得战书·游龙密室及幸运奖券！"											
39	3	充值100元奖励领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"当前角色未激活领奖资格，不能领奖！",""	CheckMonthPay:100,"本月累计充值不足<color=yellow>100元<color>，不能领奖！",""	CheckTimeFrame:"OpenLevel150",1,"本服务器未开放<color=yellow>150级<color>等级上限，不能领奖！"	CheckTaskEq:131,0,"你已经领取过该项奖励，不能再领取了。",""	CheckFreeBag:2,"领取奖励需要<color=yellow>2格<color>背包空间，去整理下再来！",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"恭喜你成功领取充值100元的奖励，获得10张战书·游龙密室及1张幸运奖券！"	SetMsg:2,"恭喜你成功领取充值100元的奖励，获得战书·游龙密室及幸运奖券！"	SetTask:131,1										
39	4	充值200元奖励领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"当前角色未激活领奖资格，不能领奖！",""	CheckMonthPay:200,"本月累计充值不足<color=yellow>200元<color>，不能领奖！",""	CheckTimeFrame:"OpenLevel150",1,"本服务器未开放<color=yellow>150级<color>等级上限，不能领奖！"	CheckTaskEq:132,0,"你已经领取过该项奖励，不能再领取了。",""	CheckFreeBag:2,"领取奖励需要<color=yellow>2格<color>背包空间，去整理下再来！",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"恭喜你成功领取充值200元的奖励，获得10张战书·游龙密室及1张幸运奖券！"	SetMsg:2,"恭喜你成功领取充值200元的奖励，获得战书·游龙密室及幸运奖券！"	SetTask:132,1										
39	5	充值300元奖励领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"当前角色未激活领奖资格，不能领奖！",""	CheckMonthPay:300,"本月累计充值不足<color=yellow>300元<color>，不能领奖！",""	CheckTimeFrame:"OpenLevel150",1,"本服务器未开放<color=yellow>150级<color>等级上限，不能领奖！"	CheckTaskEq:133,0,"你已经领取过该项奖励，不能再领取了。",""	CheckFreeBag:2,"领取奖励需要<color=yellow>2格<color>背包空间，去整理下再来！",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"恭喜你成功领取充值300元的奖励，获得10张战书·游龙密室及1张幸运奖券！"	SetMsg:2,"恭喜你成功领取充值300元的奖励，获得战书·游龙密室及幸运奖券！"	SetTask:133,1										
39	6	充值400元奖励领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"当前角色未激活领奖资格，不能领奖！",""	CheckMonthPay:400,"本月累计充值不足<color=yellow>400元<color>，不能领奖！",""	CheckTimeFrame:"OpenLevel150",1,"本服务器未开放<color=yellow>150级<color>等级上限，不能领奖！"	CheckTaskEq:134,0,"你已经领取过该项奖励，不能再领取了。",""	CheckFreeBag:2,"领取奖励需要<color=yellow>2格<color>背包空间，去整理下再来！",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"恭喜你成功领取充值400元的奖励，获得10张战书·游龙密室及1张幸运奖券！"	SetMsg:2,"恭喜你成功领取充值400元的奖励，获得战书·游龙密室及幸运奖券！"	SetTask:134,1										
39	7	充值1000元以上绑金领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"不能领奖,当前角色未激活领奖资格!",""	CheckMonthPay:1000,"你本月累计充值不足<color=yellow>1000元<color>,没绑金返还可领取!",""	CheckTimeFrame:"OpenLevel150",1,"你所在服务器未开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"	CheckLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>if EventManager:GetTask(137) >= nCount then<enter><tab>return 1,  string.format(\"赠送的%s绑定金币已经成功领取完毕，继续充值才可以再次领奖。\", nCount*1000)<enter>end<enter>return 0;",""					SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>local nTask = EventManager:GetTask(137);<enter>local nAddCoin = (nCount - nTask) * 1000;<enter>EventManager:SetTask(137, nCount);<enter>me.AddBindCoin(nAddCoin);<enter>me.PlayerLog(Log.emKPLAYERLOG_TYPE_JOINSPORT, string.format(\"[活动]活动获得绑定金币：%s，标记：%s\",nAddCoin, nTask));<enter>local szMsg = string.format(\"您本次成功领取了<color=yellow>%s绑定金币<color>。\", nAddCoin);<enter>Dialog:Say(szMsg);<enter>me.Msg(szMsg);<enter>return 0;"														
40	1	充值50元奖券领取	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取该项奖励吗？","确定"		CheckTaskEq:129,1,"不能领奖，当前角色<color=yellow>未激活<color>领奖资格！",""	CheckMonthPay:50,"您本月累计充值不足<color=yellow>50元<color>，不能领奖！",""	CheckTaskEq:130,0,"不能领奖，您已经领取过充值达<color=yellow>50元<color>的<color=yellow>3张<color>奖券奖励！",""	CheckFreeBag:3,"领奖需要<color=yellow>3格<color>背包空间，去整理下再来！",""	CheckTimeFrame:"OpenLevel150",0,"你所在服务器已开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"				SetTask:130,1	SetAwardId:17	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>50元<color>奖励的<color=yellow>3张幸运奖券<color>！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>50元<color>奖励的<color=yellow>3张幸运奖券<color>！"											
40	2	充值100元奖券领取	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取该项奖励吗？","确定"		CheckTaskEq:129,1,"不能领奖，当前角色<color=yellow>未激活<color>领奖资格！",""	CheckMonthPay:100,"您本月累计充值不足<color=yellow>100元<color>，不能领奖！",""	CheckTaskEq:131,0,"不能领奖，您已经领取过充值达<color=yellow>100元<color>的<color=yellow>2张<color>奖券奖励！",""	CheckFreeBag:2,"领奖需要<color=yellow>2格<color>背包空间，去整理下再来！",""	CheckTimeFrame:"OpenLevel150",0,"你所在服务器已开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"				SetTask:131,1	SetAwardId:18	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>100元<color>奖励的<color=yellow>2张幸运奖券<color>！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>100元<color>奖励的<color=yellow>2张幸运奖券<color>！"											
40	3	充值200元奖券领取	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取该项奖励吗？","确定"		CheckTaskEq:129,1,"不能领奖，当前角色<color=yellow>未激活<color>领奖资格！",""	CheckMonthPay:200,"您本月累计充值不足<color=yellow>200元<color>，不能领奖！",""	CheckTaskEq:132,0,"不能领奖，您已经领取过充值达<color=yellow>200元<color>的<color=yellow>2张<color>奖券奖励！",""	CheckFreeBag:2,"领奖需要<color=yellow>2格<color>背包空间，去整理下再来！",""	CheckTimeFrame:"OpenLevel150",0,"你所在服务器已开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"				SetTask:132,1	SetAwardId:18	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>200元<color>奖励的<color=yellow>2张幸运奖券<color>！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>200元<color>奖励的<color=yellow>2张幸运奖券<color>！"											
40	4	充值300元奖券领取	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取该项奖励吗？","确定"		CheckTaskEq:129,1,"不能领奖，当前角色<color=yellow>未激活<color>领奖资格！",""	CheckMonthPay:300,"您本月累计充值不足<color=yellow>300元<color>，不能领奖！",""	CheckTaskEq:133,0,"不能领奖，您已经领取过充值达<color=yellow>300元<color>的<color=yellow>2张<color>奖券奖励！",""	CheckFreeBag:2,"领奖需要<color=yellow>2格<color>背包空间，去整理下再来！",""	CheckTimeFrame:"OpenLevel150",0,"你所在服务器已开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"				SetTask:133,1	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>300元<color>奖励的<color=yellow>2张幸运奖券<color>！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>300元<color>奖励的<color=yellow>2张幸运奖券<color>！"	SetAwardId:18											
40	5	充值400元奖券领取	npc_getaward		0	0	Npc:2601	AddSelect:"您确定领取该项奖励吗？","确定"		CheckTaskEq:129,1,"不能领奖，当前角色<color=yellow>未激活<color>领奖资格！",""	CheckMonthPay:400,"您本月累计充值不足<color=yellow>400元<color>，不能领奖！",""	CheckTaskEq:134,0,"不能领奖，您已经领取过充值达<color=yellow>400元<color>的<color=yellow>2张<color>奖券奖励！",""	CheckFreeBag:2,"领奖需要<color=yellow>2格<color>背包空间，去整理下再来！",""	CheckTimeFrame:"OpenLevel150",0,"你所在服务器已开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"				SetTask:134,1	SetMsg:0,"恭喜您成功领取了充值达<color=yellow>400元<color>奖励的<color=yellow>2张幸运奖券<color>！"	SetMsg:2,"恭喜您成功领取了充值达<color=yellow>400元<color>奖励的<color=yellow>2张幸运奖券<color>！"	SetAwardId:18											
40	6	充值1000元以上绑金领取	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"不能领奖,当前角色未激活领奖资格!",""	CheckMonthPay:1000,"你本月累计充值不足<color=yellow>1000元<color>,没绑金返还可领取!",""	CheckLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>if EventManager:GetTask(137) >= nCount then<enter><tab>return 1,  string.format(\"赠送的%s绑定金币已经成功领取完毕，继续充值才可以再次领奖。\", nCount*1000)<enter>end<enter>return 0;",""	CheckTimeFrame:"OpenLevel150",0,"你所在服务器已开放<color=yellow>150级<color>等级上限，不能领取此项奖励！"					SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>local nTask = EventManager:GetTask(137);<enter>local nAddCoin = (nCount - nTask) * 1000;<enter>EventManager:SetTask(137, nCount);<enter>me.AddBindCoin(nAddCoin);<enter>me.PlayerLog(Log.emKPLAYERLOG_TYPE_JOINSPORT, string.format(\"[活动]活动获得绑定金币：%s，标记：%s\",nAddCoin, nTask));<enter>local szMsg = string.format(\"您本次成功领取了<color=yellow>%s绑定金币<color>。\", nAddCoin);<enter>Dialog:Say(szMsg);<enter>me.Msg(szMsg);<enter>return 0;"														
40	7	充值50元领取强化优惠效果	npc_getaward		2009/09/22/00/00	2009/10/01/00/00	Npc:2601	AddSelect:"你确定领取强化优惠效果吗？领取后持续时间只有<color=yellow>5天<color>。","确定"		CheckTaskEq:129,1,"不能领奖，当前角色<color=yellow>未激活<color>领奖资格！",""	CheckMonthPay:50,"您本月累计充值不足<color=yellow>50元<color>，不能领奖！",""	CheckTaskEq:143,0,"不能领奖，您已经领取过充值达<color=yellow>50元<color>的<color=yellow>3张<color>奖券奖励！",""						SetTask:143,1	AddSkillBuff:892,1,7200	SetMsg:0,"恭喜您成功领取强化优惠效果！"	SetMsg:2,"恭喜您成功领取强化优惠效果！"											
