GATEWAY_NAME	ACCOUNT	ITEM_TYPE	ITEM_LEVEL	TOTAL_MONEY_AMOUNT	TIME_LIMIT
gate0501	haxiaoma	301994073	2	120	43200
gate0501	hcsjwang1	301994191	1	80	43200
gate0501	rzhouwei	301994192	1	80	43200
gate0501	songbining0	301994192	1	80	43200
gate0501	haxiaoma	301994192	1	80	43200
gate0501	116993651	301994191	1	80	43200
gate0501	fuqun521	301994191	1	80	43200
gate0501	lyn286604398	301994192	1	80	43200
gate0501	we@@222	301994192	1	80	43200
gate0501	k5260062	301994192	1	80	43200
gate0501	cuibin348jg	301994191	1	80	43200
gate0501	zhanghao____	301994192	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	wangjing770601	301994102	2	10000	43200
gate0501	mingzhi7758	301994192	1	80	43200
gate0501	wannc2008	301994191	1	80	43200
gate0501	lyg216181	301994055	1	36	43200
gate0501	shacha_123	301994191	1	80	43200
gate0501	marvin850924	301994192	1	80	43200
gate0501	xpb156187567	301994192	1	80	43200
gate0504	zz80577221	301994191	1	80	43200
gate0504	lq021121121	301994073	2	120	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	wp7803131	301994102	1	1000	43200
gate0504	195753035	301994192	1	80	43200
gate0504	372213940@qq.com	301994191	1	80	43200
gate0504	jindehua1234	301994191	1	80	43200
gate0504	77777moon	301994191	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	Q33698430Q	301994192	1	80	43200
gate0504	987180599	301994055	1	36	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	233087564	301994074	3	215	43200
gate0504	dongbeipiaobozhe	301994102	2	10000	43200
gate0504	huashao0625	301994192	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	563475846	301994055	1	36	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	lyp19771020	301994191	1	80	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	shen518hao518	301994073	1	40	43200
gate0504	shen518hao518	301994073	1	40	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	min2662733	301993985	5	175	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	xieyafeng88	301994192	1	80	43200
gate0504	wuliaoshijian	301994055	2	180	43200
gate0504	wuliaoshijian	301994055	2	180	43200
gate0504	wang5700586	301994191	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	w5560544	301994191	1	80	43200
gate0504	351275440	301994055	1	36	43200
gate0504	syliupengfei	301994192	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	kl525201	301994192	1	80	43200
gate0504	zzc81829	301994191	1	80	43200
gate0504	chezhigao1234	301993985	5	175	43200
gate0504	jullyet47	301994192	1	80	43200
gate0504	xiaoyanzi4653812	301994055	2	180	43200
gate0504	wangdingchuen123	301994055	1	36	43200
gate0504	wangdingchuen123	301994055	1	36	43200
gate0504	yiehuimei12345	301994191	1	80	43200
gate0504	370809610	301994192	1	80	43200
gate0504	scw19850213	301994192	1	80	43200
gate0504	244324015	301994073	1	40	43200
gate0504	aaa@5157.com	301994055	2	180	43200
gate0504	d4751053	301994192	1	80	43200
gate0504	304724767	301994192	1	80	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	qiyuehuashi	301994192	1	80	43200
gate0504	719088292	301994191	1	80	43200
gate0504	dzx7866698	301994192	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	liuameng	301994191	1	80	43200
gate0504	lisiyeyan	301994192	1	80	43200
gate0504	29582912	301994074	2	120	43200
gate0504	liukui19780820	301994191	1	80	43200
gate0504	deruihuang	301994192	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	29582912	301994073	3	215	43200
gate0504	wujianlihaoxugang	301994192	1	80	43200
gate0504	244324015	301994074	1	40	43200
gate0504	244324015	301994074	1	40	43200
gate0504	244324015	301994074	1	40	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	lulindh3	301994192	1	80	43200
gate0504	ku_cqz19850808	301994192	1	80	43200
gate0504	jiayutan1987	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	zzc81829	301994192	1	80	43200
gate0504	sclzyqg	301994191	1	80	43200
gate0504	380349950	301994055	1	36	43200
gate0504	pslizheng	301994191	1	80	43200
gate0504	jjd8945	301994192	1	80	43200
gate0504	chenxi011813	301994073	1	40	43200
gate0504	1125108636	301994191	1	80	43200
gate0504	jianghailong567	301994192	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	w87607825	301994055	1	36	43200
gate0504	saequn	301994074	2	120	43200
gate0504	dlian2008lds	301994191	1	80	43200
gate0504	fw19876311	301994191	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	taoge125	301994192	1	80	43200
gate0504	rileyun	301994192	1	80	43200
gate0504	yingying19790608	301994055	1	36	43200
gate0504	563475846	301994055	1	36	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	guxing850430	301994192	1	80	43200
gate0504	chinatsvip	301994192	1	80	43200
gate0504	434355226	301994055	1	36	43200
gate0504	821118010	301994192	1	80	43200
gate0504	lajiwotou2	301994191	1	80	43200
gate0504	hongjuan086	301994191	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	qa6251991	301994100	1	8	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	65559098013	301994192	1	80	43200
gate0504	xswzxy	301994191	1	80	43200
gate0504	lihang12121	301994192	1	80	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	syhailin0927	301994073	2	120	43200
gate0504	syhailin0927	301994073	2	120	43200
gate0504	751829685	301994055	1	36	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	jgpycjstt	301994192	1	80	43200
gate0504	lwb019820000	301994055	1	36	43200
gate0504	lijian76002	301994192	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	380349950	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	sjzmaliang	301994191	1	80	43200
gate0504	tudilingwu05	301994191	1	80	43200
gate0504	zz100019685	301994192	1	80	43200
gate0504	rotoma0212	301994191	1	80	43200
gate0504	qinchengganggang	301994192	1	80	43200
gate0504	qinmihao	301994055	1	36	43200
gate0504	Maple7665757	301994191	1	80	43200
gate0504	hzyhwx1	301994191	1	80	43200
gate0504	djhcl2008	301994191	1	80	43200
gate0504	872956711	301994191	1	80	43200
gate0504	huahuajiawo2	301994192	1	80	43200
gate0504	aaa@5157.com	301994055	2	180	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	ywdmj	301994192	1	80	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	theseadog	301994192	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	jzwxyahoo	301994173	1	30	43200
gate0504	woaiwojia661958	301994192	1	80	43200
gate0504	lilizhuabc123	301994191	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	wn19826235	301994192	1	80	43200
gate0504	redsky86	301994191	1	80	43200
gate0504	ajiazua05	301994191	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	13845504622	301994192	1	80	43200
gate0504	jinshan0459	301994191	1	80	43200
gate0504	854468018	301994191	1	80	43200
gate0504	xjg0772	301994191	1	80	43200
gate0504	mingzi20010	301993985	5	175	43200
gate0504	uu76965899.04	301994100	1	8	43200
gate0504	wsj19880202	301994192	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	522950389	301994191	1	80	43200
gate0504	lx5569996	301994191	1	80	43200
gate0504	534771714	301994055	1	36	43200
gate0504	258782562	301994191	1	80	43200
gate0504	zxw1982a	301994191	1	80	43200
gate0504	IamMrangle	301994191	1	80	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	563475846	301994055	1	36	43200
gate0504	lq021121121	301994074	2	120	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	83450336	301994191	1	80	43200
gate0504	wangtao555333	301994055	1	36	43200
gate0504	2572913	301994191	1	80	43200
gate0504	zxd.sx.zch	301994191	1	80	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	987180599	301994055	1	36	43200
gate0504	qq574771118	301994192	1	80	43200
gate0504	okoo321	301994055	2	180	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	yuzhixin3200895	301994192	1	80	43200
gate0504	wtuchangym	301994055	1	36	43200
gate0504	987180599	301994055	1	36	43200
gate0504	mofan090301	301994192	1	80	43200
gate0504	junxian0606	301994192	1	80	43200
gate0504	233087564	301994055	2	180	43200
gate0504	syhailin0927	301994192	1	80	43200
gate0504	tingting1314.ok	301994192	1	80	43200
gate0504	zs77775211	301994192	1	80	43200
gate0504	kira.kira	301994191	1	80	43200
gate0504	meng2416548	301994192	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	chenxi011810	301994074	1	40	43200
gate0504	233087564	301994055	2	180	43200
gate0504	zxd.sx.zch	301994192	1	80	43200
gate0504	chenxi011810	301994100	1	8	43200
gate0504	koko20081031	301994191	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	a281766241	301994192	1	80	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	wuliaoshijian	301994055	2	180	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	33733199	301994191	1	80	43200
gate0504	351275440	301994055	1	36	43200
gate0504	lzg5666321	301994191	1	80	43200
gate0504	43915884	301994191	1	80	43200
gate0504	wugangwu16888	301994192	1	80	43200
gate0504	mass88782	301994191	1	80	43200
gate0504	king261016005	301994191	1	80	43200
gate0504	1023838126	301994191	1	80	43200
gate0504	dy130230	301994191	1	80	43200
gate0504	zjy123sd	301994073	2	120	43200
gate0504	zhi19861219	301994055	1	36	43200
gate0504	hnkfzh5210	301994191	1	80	43200
gate0504	hnkfzh5210	301994192	1	80	43200
gate0504	pjgszyy	301994055	2	180	43200
gate0504	liuhu65231076	301994191	1	80	43200
gate0504	sunyi7311	301994192	1	80	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	linri1981@qq.com	301994055	1	36	43200
gate0504	442404233	301994055	2	180	43200
gate0504	xiaoxinlaiwan789	301994192	1	80	43200
gate0504	bbssdd1234	301994192	1	80	43200
gate0504	wn19826235	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	29582912	301994074	2	120	43200
gate0504	w87607825	301994055	1	36	43200
gate0504	yujunjian12345	301993985	5	175	43200
gate0504	wangliang87287	301994191	1	80	43200
gate0504	chezhigao1234	301993985	5	175	43200
gate0504	zhangying2293	301994192	1	80	43200
gate0504	zhouyingbo7133363	301994055	1	36	43200
gate0504	li3037368	301994191	1	80	43200
gate0504	aaa@5157.com	301994055	2	180	43200
gate0504	70999320	301994074	3	215	43200
gate0504	liyang1231818	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	hailiang84886333	301994192	1	80	43200
gate0504	aa448642333	301994192	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	aaaafe0123456110	301994191	1	80	43200
gate0504	zyc1213457	301994192	1	80	43200
gate0504	maomao3141	301994191	1	80	43200
gate0504	233087564	301994073	3	215	43200
gate0504	zhoujiyang86	301994192	1	80	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	za241	301994192	1	80	43200
gate0504	wangzc4734	301994191	1	80	43200
gate0504	yingying19790608	301994055	1	36	43200
gate0504	zjksxf588	301994191	1	80	43200
gate0504	dyrdyrdyr1979	301994192	1	80	43200
gate0504	juechen2009	301994191	1	80	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	563475846	301994055	1	36	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	tzrtzr1986	301994191	1	80	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	q6767345	301994191	1	80	43200
gate0504	shb2919	301994192	1	80	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	wangtao555333	301994055	1	36	43200
gate0504	hjq3@126.com	301994100	1	8	43200
gate0504	510811488	301994191	1	80	43200
gate0504	lycly1968	301994191	1	80	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	987180599	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	172944574	301994055	2	180	43200
gate0504	cui133541424	301994055	1	36	43200
gate0504	dake888888	301994191	1	80	43200
gate0504	cui133541424	301994192	1	80	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	jiakang7788	301994192	1	80	43200
gate0504	233087564	301994055	2	180	43200
gate0504	myylove123	301994191	1	80	43200
gate0504	lihang12121	301994191	1	80	43200
gate0504	fucunliang1234	301994191	1	80	43200
gate0504	233087564	301994073	3	215	43200
gate0504	563475846	301994055	1	36	43200
gate0504	jiangbo8577	301994055	1	36	43200
gate0504	zaoo527	301994192	1	80	43200
gate0504	kfeifei87	301994192	1	80	43200
gate0504	452829402	301994100	1	8	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	751829685	301994055	1	36	43200
gate0504	751829685	301994055	1	36	43200
gate0504	751829685	301994055	1	36	43200
gate0504	wp7803132	301994192	1	80	43200
gate0504	tinger87	301994055	2	180	43200
gate0504	lwb019820000	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	236295061@	301994191	1	80	43200
gate0504	yunkeer6	301994192	1	80	43200
gate0504	xinjidiandu	301994192	1	80	43200
gate0504	saequn	301994073	2	120	43200
gate0504	zhanghualong812	301994191	1	80	43200
gate0504	xiaoyanzi4653812	301994055	2	180	43200
gate0504	742425189	301994055	2	180	43200
gate0504	wfly8888	301994191	1	80	43200
gate0504	wangcong1930@yahoo.com	301994192	1	80	43200
gate0504	shen518hao518	301994074	2	120	43200
gate0504	244324015	301994073	1	40	43200
gate0504	xiangyujiafang	301994191	1	80	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	gao1513396	301994055	1	36	43200
gate0504	xinxue0101	301994055	2	180	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	zwb8984416	301994192	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	865080877	301994192	1	80	43200
gate0504	cwjlj1982@126.com	301994191	1	80	43200
gate0504	10091973	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	hzjczss	301994191	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	lyp19771020	301994173	1	30	43200
gate0504	lizht830125	301994055	2	180	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	228316049	301994055	3	540	43200
gate0504	w87607825	301994055	3	540	43200
gate0504	liyang1231818	301994055	1	36	43200
gate0504	liyang1231818	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	xiangyujiafang	301994192	1	80	43200
gate0504	ytwb20	301994192	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	haofengzhenshuai	301994191	1	80	43200
gate0504	jysj203	301994192	1	80	43200
gate0504	liwei5518	301994192	1	80	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	yanfengkkkkk	301994055	2	180	43200
gate0504	563475846	301994055	1	36	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	tangjian13943519510	301994055	2	180	43200
gate0504	xusiyun888	301994055	2	180	43200
gate0504	hjq3@126.com	301994100	1	8	43200
gate0504	zaoo527	301994191	1	80	43200
gate0504	434355226	301994055	1	36	43200
gate0504	qa15840	301994100	1	8	43200
gate0504	82120202	301994055	2	180	43200
gate0504	82120202	301994055	2	180	43200
gate0504	yujianfu1983	301994055	1	36	43200
gate0504	987180599	301994055	1	36	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	ksdbex08024912	301994191	1	80	43200
gate0504	lnjpxgg32	301994055	1	36	43200
gate0504	huashao0625	301994191	1	80	43200
gate0504	233087564	301994074	3	215	43200
gate0504	zcymao521	301994055	2	180	43200
gate0504	233087564	301994055	2	180	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	563475846	301994055	1	36	43200
gate0504	510811486	301994192	1	80	43200
gate0504	chenxi011810	301994074	1	40	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	zx937057260	301994100	1	8	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	guoyongxing618	301994192	1	80	43200
gate0504	jiangbo8577	301994055	1	36	43200
gate0504	751829685	301994055	1	36	43200
gate0504	751829685	301994055	1	36	43200
gate0504	15838154966	301994192	1	80	43200
gate0504	303540490	301994055	2	180	43200
gate0504	yvhuem	301994192	1	80	43200
gate0504	a8099266	301994192	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	hxfsly5768336	301994192	1	80	43200
gate0504	zhoukai116	301994192	1	80	43200
gate0504	evilmk2008	301994191	1	80	43200
gate0504	380349950	301994055	1	36	43200
gate0504	whp168168	301994191	1	80	43200
gate0504	jjd8945	301994191	1	80	43200
gate0504	1063406033y	301994192	1	80	43200
gate0504	shenshichao@sina.com	301994192	1	80	43200
gate0504	octoberonline	301994191	1	80	43200
gate0504	esir2	301994192	1	80	43200
gate0504	aa448642333	301994191	1	80	43200
gate0504	wangcb531532	301994192	1	80	43200
gate0504	a365650877	301994191	1	80	43200
gate0504	wangdingchuen123	301994055	1	36	43200
gate0504	wangdingchuen123	301994055	1	36	43200
gate0504	ya521531	301994192	1	80	43200
gate0504	qiang251729752	301994191	1	80	43200
gate0504	xinxue0101	301994055	2	180	43200
gate0504	xdafeix123	301994192	1	80	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	bugaosunixz	301994192	1	80	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	liuaiting521	301994192	1	80	43200
gate0504	tu1di2_9	301994055	2	180	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	wudi8480@163.com	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	niuniululu5266	301994055	1	36	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	lnjpxgg32	301994192	1	80	43200
gate0504	AD35955351	301994055	3	540	43200
gate0504	daniuge888	301994191	1	80	43200
gate0504	lizht830125	301994055	2	180	43200
gate0504	shuang125888	301994192	1	80	43200
gate0504	chezhigao1234	301993985	5	175	43200
gate0504	mingzi20010	301993985	5	175	43200
gate0504	zcq70050401	301994191	1	80	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	guanglinghengshuo	301994102	1	1000	43200
gate0504	yu2582458	301994191	1	80	43200
gate0504	lengyuewuxin2007	301994191	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	228316049	301994055	3	540	43200
gate0504	GG820530	301994192	1	80	43200
gate0504	927123456zb	301994192	1	80	43200
gate0504	tarrysky58581	301994192	1	80	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	534771714	301994055	1	36	43200
gate0504	zhoujiyang86	301994191	1	80	43200
gate0504	lszhaoqq1987	301994191	1	80	43200
gate0504	q9521196	301994191	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	zl850118	301994191	1	80	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	434355226	301994055	1	36	43200
gate0504	w273950482	301994191	1	80	43200
gate0504	82120202	301994055	2	180	43200
gate0504	821118010	301994191	1	80	43200
gate0504	62772638	301994192	1	80	43200
gate0504	826379022	301994191	1	80	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	ming7228389	301994191	1	80	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	guokqi1	301994191	1	80	43200
gate0504	wanyouxi555	301994192	1	80	43200
gate0504	piaofenglin1	301994192	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	zcymao521	301994192	1	80	43200
gate0504	174769889	301994192	1	80	43200
gate0504	suncao888	301994192	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	li5020563	301994055	1	36	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	terrydengtao	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	liuq1208	301994055	1	36	43200
gate0504	bbssdd1234	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	lwb019820000	301994055	1	36	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	pz55099729	301994192	1	80	43200
gate0504	380349950	301994055	1	36	43200
gate0504	380349950	301994055	1	36	43200
gate0504	uu76965899.03	301994100	1	8	43200
gate0504	pslizheng	301994192	1	80	43200
gate0504	honey826	301994055	2	180	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	174870000	301994191	1	80	43200
gate0504	1023838126	301994192	1	80	43200
gate0504	zm159159	301994191	1	80	43200
gate0504	aqj19830809	301994192	1	80	43200
gate0504	yiehuimei12345	301994192	1	80	43200
gate0504	wangfeifeilj	301994191	1	80	43200
gate0504	vhur	301994191	1	80	43200
gate0504	jjdact	301994192	1	80	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	0lingqianyu1	301994055	1	36	43200
gate0504	jiangbo8577	301994055	1	36	43200
gate0504	wy4236888	301994202	1	50	43200
gate0504	191855633asd	301994073	2	120	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	yjbe3y23r	301994055	1	36	43200
gate0504	zzl15487221	301994192	1	80	43200
gate0504	13661283297	301994192	1	80	43200
gate0504	evilmk2008	301994055	2	180	43200
gate0504	jiayutan1987	301994192	1	80	43200
gate0504	d4751053	301994191	1	80	43200
gate0504	zhangqiang3750	301994191	1	80	43200
gate0504	luowb2007@126.com	301994055	1	36	43200
gate0504	qq283521991	301994055	1	36	43200
gate0504	3901610aa	301994055	1	36	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	yeming1979	301994192	1	80	43200
gate0504	228316049	301994055	3	540	43200
gate0504	370809610	301994191	1	80	43200
gate0504	228211936	301994191	1	80	43200
gate0504	13837088807	301994192	1	80	43200
gate0504	534771714	301994055	1	36	43200
gate0504	liuyawei115	301994192	1	80	43200
gate0504	aigang898	301994192	1	80	43200
gate0504	233087564	301994073	3	215	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	lhfaiwhs520	301994055	2	180	43200
gate0504	444050199	301994191	1	80	43200
gate0504	jiakang7788	301994191	1	80	43200
gate0504	a8099266	301994191	1	80	43200
gate0504	563475846	301994055	1	36	43200
gate0504	lq021121121	301994073	2	120	43200
gate0504	zhangguang1988321	301994055	1	36	43200
gate0504	zhutiezhu.2009	301994055	2	180	43200
gate0504	zakk522	301994192	1	80	43200
gate0504	ruofei2000	301994055	1	36	43200
gate0504	numbly84	301994055	3	540	43200
gate0504	duwb007	301994191	1	80	43200
gate0504	510811488	301994192	1	80	43200
gate0504	shen518hao518	301994074	1	40	43200
gate0504	47470828	301994191	1	80	43200
gate0504	82120202	301994055	2	180	43200
gate0504	fu600158	301994192	1	80	43200
gate0504	wangweiyahoo.com	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	343664577123	301994055	1	36	43200
gate0504	172944574	301994055	2	180	43200
gate0504	172944574	301994055	2	180	43200
gate0504	987180599	301994055	1	36	43200
gate0504	zjksxf588	301994192	1	80	43200
gate0504	luogeaier2009	301994055	2	180	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	asder511	301994191	1	80	43200
gate0504	233087564	301994055	2	180	43200
gate0504	233087564	301994055	2	180	43200
gate0504	aidong1128	301994100	1	8	43200
gate0504	meng2416548	301994191	1	80	43200
gate0504	fxd982	301994055	1	36	43200
gate0504	yandongzhi003	301994191	1	80	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	nsdaplj	301994055	2	180	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	orlsh	301994055	3	540	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	nsdap	301994055	2	180	43200
gate0504	313653955a	301994192	1	80	43200
gate0504	751829685	301994055	1	36	43200
