GATEWAY_NAME	ACCOUNT	ITEM_TYPE	USE_TYPE	ITEM_LEVEL	TOTAL_MONEY_AMOUNT	TIME_LIMIT
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lovelylpl	301994102	2	1	1000	43200
gate0117	lovelylpl	301994102	2	1	1000	43200
gate0117	lovelylpl	301994102	2	1	1000	43200
gate0117	lovelylpl	301994102	2	1	1000	43200
gate0117	lovelylpl	301994102	2	1	1000	43200
gate0117	lzd2941614	301994100	2	1	8	43200
gate0117	mackmack8888	301994069	2	1	200	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	mazhongyu1981	301994100	2	1	8	43200
gate0117	miao8567	301994055	2	1	36	43200
gate0117	wrh549111	301994100	2	1	8	43200
gate0117	wuguiyu0909	301993985	2	5	175	43200
gate0117	wuguiyu0909	301993985	2	5	175	43200
gate0117	wuguiyu0909	301993985	2	5	175	43200
gate0117	wuguiyu0909	301993985	2	5	175	43200
gate0117	x1561568	301994100	2	1	8	43200
gate0117	x1561568	301994100	2	1	8	43200
gate0117	x1561568	301994100	2	1	8	43200
gate0117	x1561569	301994100	2	1	8	43200
gate0117	x1561569	301994100	2	1	8	43200
gate0117	zhangyanqin10	301994102	2	1	1000	43200
gate0117	zhangyanqin10	301994102	2	1	1000	43200
gate0117	zhaoyuesong82_1982	301994102	2	1	1000	43200
gate0117	zhaoyuesong82_1982	301994102	2	1	1000	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0117	zsty1221	301994055	2	1	36	43200
gate0118	128liby	301994100	2	1	8	43200
gate0118	454138666YJJZS	301994007	1	1	200	10080
gate0118	67392050	301994102	2	1	1000	43200
gate0118	925131413	301994102	2	1	1000	43200
gate0118	925131413	301994102	2	1	1000	43200
gate0118	aiku66188150	301994008	2	1	50	43200
gate0118	avvzxcq	301994100	2	1	8	43200
gate0118	avvzxcq	301994100	2	1	8	43200
gate0118	bafj12585201	301994069	2	1	200	43200
gate0118	couk	301994100	2	1	8	43200
gate0118	eros_zise	301994008	2	1	50	43200
gate0118	eros_zise	301994008	2	1	50	43200
gate0118	feng694515937	301994055	2	2	180	43200
gate0118	feng694515937	301994055	2	1	36	43200
gate0118	jy426783	301994100	2	1	8	43200
gate0118	jy426783	301994100	2	1	8	43200
gate0118	ljjailj4643168	301994055	2	3	540	43200
gate0118	ljjailj4643168	301994055	2	3	540	43200
gate0118	ljjailj4643168	301994055	2	3	540	43200
gate0118	macrossyan	301994100	2	1	8	43200
gate0118	macrossyifan	301994100	2	1	8	43200
gate0118	macrossyifan	301994100	2	1	8	43200
gate0118	mht19815	301994100	2	1	8	43200
gate0118	mht19815	301994100	2	1	8	43200
gate0118	mht19815	301994100	2	1	8	43200
gate0118	mht19816	301994100	2	1	8	43200
gate0118	mht19816	301994100	2	1	8	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	q70399094	301994055	2	1	36	43200
gate0118	qian-04	301994100	2	1	8	43200
gate0118	qian-04	301994100	2	1	8	43200
gate0118	qian-04	301994100	2	1	8	43200
gate0118	qian-06	301994100	2	1	8	43200
gate0118	qian-06	301994100	2	1	8	43200
gate0118	qian-06	301994100	2	1	8	43200
gate0118	qqqwee258147	301994055	2	1	36	43200
gate0118	qqqwee258147	301994055	2	1	36	43200
gate0118	sstank97	301994100	2	1	8	43200
gate0118	tianya82008	301994100	2	1	8	43200
gate0118	tuxiao@163.com	301994100	2	1	8	43200
gate0118	tuxiao@163.com	301994100	2	1	8	43200
gate0118	tuxiao@163.com	301994100	2	1	8	43200
gate0118	tuxiao@163.com	301994100	2	1	8	43200
gate0118	tuxiao@163.com	301994100	2	1	8	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yangliu8952115	301993985	2	3	15	43200
gate0118	yikairen6348	301994055	2	1	36	43200
gate0118	yikairen6348	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	13823522259	301994055	2	1	36	43200
gate0301	15809810699	301993985	2	5	175	43200
gate0301	15809810699	301993985	2	5	175	43200
gate0301	15809810699	301993985	2	5	175	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15809810699	301993985	2	3	15	43200
gate0301	15883480000	301994055	2	3	540	43200
gate0301	1zzzxcvbnm	301994055	2	1	36	43200
gate0301	254338726	301994007	1	1	200	10080
gate0301	282849637	301994055	2	1	36	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	37332686	301993985	2	5	175	43200
gate0301	anshirj1982	301994055	2	2	180	43200
gate0301	anshirj1982	301994055	2	2	180	43200
gate0301	anshirj1982	301994055	2	2	180	43200
gate0301	anshirj1982	301994055	2	2	180	43200
gate0301	anshirj1982	301994055	2	2	180	43200
gate0301	chandada	301994100	2	1	8	43200
gate0301	chen102030	301994100	2	1	8	43200
gate0301	chen102030	301994100	2	1	8	43200
gate0301	chen102030	301994100	2	1	8	43200
gate0301	chen102030	301994100	2	1	8	43200
gate0301	fen3755	301994100	2	1	8	43200
gate0301	gaosini@	301994055	2	2	180	43200
gate0301	hsjdll3	301994100	2	1	8	43200
gate0301	hsjdll3	301994100	2	1	8	43200
gate0301	hsjdll3	301994100	2	1	8	43200
gate0301	hsjdll3	301994100	2	1	8	43200
gate0301	hsjdll3	301994100	2	1	8	43200
gate0301	lin504ming	335548879	2	1	20	43200
gate0301	liwei289519743	301993985	2	5	175	43200
gate0301	liwei289519743	301993985	2	5	175	43200
gate0301	liwei289519743	301993985	2	5	175	43200
gate0301	liwei289519743	301993985	2	5	175	43200
gate0301	qq179410930	301994102	2	1	1000	43200
gate0301	qq179410930	301994102	2	1	1000	43200
gate0301	qq179410930	301994102	2	1	1000	43200
gate0301	tank0775	301994055	2	1	36	43200
gate0301	tank0775	301994055	2	1	36	43200
gate0301	tank0775	301994055	2	1	36	43200
gate0301	tank0775	301994055	2	1	36	43200
gate0301	tank0775	301994055	2	1	36	43200
gate0301	wangtai419	301993985	2	3	15	43200
gate0301	wangtai419	301993985	2	3	15	43200
gate0301	wangtai419	301993985	2	3	15	43200
gate0301	wangtai419	301993985	2	3	15	43200
gate0301	yewufeng8803	301994102	2	1	1000	43200
gate0301	yewufeng8803	301994102	2	1	1000	43200
gate0301	yewufeng8803	301994102	2	1	1000	43200
gate0301	zq06320210116	301994069	2	1	200	43200
gate0302	13096096558	301994102	2	1	1000	43200
gate0302	13096096558	301994063	2	1	200	43200
gate0302	492393389	301994100	2	1	8	43200
gate0302	492393389	301994100	2	1	8	43200
gate0302	aflyping	301994055	2	1	36	43200
gate0302	aflyping	301994055	2	1	36	43200
gate0302	guao200013	335548879	2	1	20	43200
gate0302	guao200013	335548879	2	1	20	43200
gate0302	guao200013	335548879	2	1	20	43200
gate0302	guao200013	335548879	2	1	20	43200
gate0302	guao200013	335548879	2	1	20	43200
gate0302	knwbenxing	301994055	2	1	36	43200
gate0302	knwbenxing	301994055	2	1	36	43200
gate0302	knwbenxing	301994055	2	1	36	43200
gate0302	knwbenxing	301994055	2	1	36	43200
gate0302	linshuhui88	335548880	2	1	60	43200
gate0302	liu4chuanzhang	301993985	2	5	175	43200
gate0302	liu4chuanzhang	301993985	2	5	175	43200
gate0302	liu4chuanzhang	301993985	2	5	175	43200
gate0302	liu4chuanzhang	301993985	2	5	175	43200
gate0302	wzb9246	301994055	2	2	180	43200
gate0302	zhuwjghy	335548879	2	1	20	43200
gate0303	102758578	335548879	2	1	20	43200
gate0303	13616637383	335548879	2	1	20	43200
gate0303	289050242@qq.com	335548880	2	1	60	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenjie_610	301994055	2	3	540	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301994102	2	1	1000	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	chenzhun416749341	301993985	2	5	175	43200
gate0303	gufanjie	335548879	2	1	20	43200
gate0303	hyonghua@yahoo.cn	301994102	2	1	1000	43200
gate0303	hyonghua@yahoo.cn	301994102	2	1	1000	43200
gate0303	hyonghua@yahoo.cn	301994102	2	1	1000	43200
gate0303	loverong0704	301994055	2	1	36	43200
gate0303	loverong0704	301994055	2	1	36	43200
gate0303	loverong0704	301994055	2	1	36	43200
gate0303	loverong0704	301994055	2	1	36	43200
gate0303	momonana100	301994063	2	1	200	43200
gate0303	momonana100	301994063	2	1	200	43200
gate0303	momonana100	301994063	2	1	200	43200
gate0303	momonana100	301994063	2	1	200	43200
gate0303	su375906748	301994055	2	1	36	43200
gate0303	su375906748	301994055	2	1	36	43200
gate0303	tslzw127	301994100	2	1	8	43200
gate0303	tslzw127	301994055	2	1	36	43200
gate0303	wyleafyan	301994102	2	1	1000	43200
gate0303	wyleafyan	301994102	2	1	1000	43200
gate0303	xdr5_xdr5	301994055	2	2	180	43200
gate0303	xia010488	301994055	2	3	540	43200
gate0303	xiaolei244	301994100	2	1	8	43200
gate0303	xiaolei244	301994100	2	1	8	43200
gate0303	xiaolei244	301994100	2	1	8	43200
gate0303	xiongchenw	301994055	2	1	36	43200
gate0303	yxf0008	301994102	2	1	1000	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	yxf0008	301994100	2	1	8	43200
gate0303	z359178258	301993985	2	3	15	43200
gate0303	z359178258	301993985	2	3	15	43200
gate0303	z359178258	301993985	2	3	15	43200
gate0303	z359178258	301993985	2	3	15	43200
gate0303	z359178258	301993985	2	3	15	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	z632985788	301994100	2	1	8	43200
gate0303	zdw888zdw	301994102	2	1	1000	43200
gate0303	zdw888zdw	301994102	2	1	1000	43200
gate0303	zdw888zdw	301993985	2	3	15	43200
gate0303	zdw888zdw	301993985	2	3	15	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301993985	2	5	175	43200
gate0303	zdw888zdw	301994069	2	1	200	43200
gate0303	zip1234567895	301994069	2	1	200	43200
gate0304	365867565	301994069	2	1	200	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	5	175	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	416870224	301993985	2	3	15	43200
gate0304	454748283	301994100	2	1	8	43200
gate0304	71894362	301994100	2	1	8	43200
gate0304	71894362	301994100	2	1	8	43200
gate0304	71894362	301994100	2	1	8	43200
gate0304	877159130	301994102	2	1	1000	43200
gate0304	877159130	301994102	2	1	1000	43200
gate0304	an10126937	301994055	2	2	180	43200
gate0304	chaper1	301994100	2	1	8	43200
gate0304	goodyoung20081	301994055	2	2	180	43200
gate0304	goodyoung20081	301994055	2	2	180	43200
gate0304	goodyoung20081	301994055	2	2	180	43200
gate0304	ljf_ufo2	301994008	2	1	50	43200
gate0304	ljf_ufo2	301994008	2	1	50	43200
gate0304	oyewxb1981	301994069	2	1	200	43200
gate0304	oyewxb1981	301994069	2	1	200	43200
gate0304	rogergujun	301994055	2	2	180	43200
gate0304	rogergujun	301994055	2	2	180	43200
gate0304	sbchensujin	301994102	2	1	1000	43200
gate0304	sbchensujin	301994102	2	1	1000	43200
gate0304	sbchensujin	301994102	2	1	1000	43200
gate0304	sisionlove	301994100	2	1	8	43200
gate0304	sisionlove	301994100	2	1	8	43200
gate0304	sisionlove	301994100	2	1	8	43200
gate0304	ssxy3322772	335548881	2	1	180	43200
gate0304	sw418592316	301994055	2	1	36	43200
gate0304	sw418592316	301994055	2	1	36	43200
gate0304	wx6662633	301994055	2	1	36	43200
gate0304	wx6662633	301994055	2	1	36	43200
gate0304	z13325947838	301994055	2	3	540	43200
gate0304	z13325947838	301993985	2	1	1	43200
gate0304	z13325947838	301993985	2	1	1	43200
gate0304	z13325947838	301993985	2	1	1	43200
gate0304	z13325947838	301993985	2	1	1	43200
gate0304	z13325947838	301993985	2	1	1	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	3	15	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301993985	2	5	175	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301994102	2	1	1000	43200
gate0304	z13325947838	301994102	2	1	1000	43200
